network_time,rpi_time,network_reference,rpi_reference,instant_drift_coefficient,ema_drift_coefficient,drift_coefficient
1025751465.581934,1508432904.584717,1025751460.56582,1508432899.568603,1.0,1.0,1.0
1025751470.596919,1508432909.599651,1025751465.581934,1508432904.584717,0.9999898499463129,0.9999959399785252,0.9999935039656402
1025751475.618678,1508432914.621597,1025751470.596919,1508432909.599651,1.0000372220500386,1.0000124528071306,1.000022360504294
1025751480.633571,1508432919.636581,1025751475.618678,1508432914.621597,1.0000181135425306,1.0000147171012905,1.0000160756777867
1025751485.648433,1508432924.651485,1025751480.633571,1508432919.636581,1.0000083912338373,1.0000121867543093,1.0000106685461205
1025751490.663449,1508432929.666579,1025751485.648433,1508432924.651485,1.0000155458874187,1.000013530407553,1.0000143365994993
1025751495.685086,1508432934.6883,1025751490.663449,1508432929.666579,1.000016712347082,1.0000148031833647,1.0000155668488517
1025751500.704739,1508432939.708049,1025751495.685086,1508432934.6883,1.0000191650493335,1.0000165479297523,1.0000175947775847
1025751505.72659,1508432944.729863,1025751500.704739,1508432939.708049,0.9999925937074049,1.0000069662408133,1.00000121722745
1025751510.745908,1508432949.749281,1025751505.72659,1508432944.729863,1.0000199263314737,1.0000121502770773,1.000015260698836
1025751515.767637,1508432954.771144,1025751510.745908,1508432949.749281,1.0000266822924249,1.0000179630832164,1.0000214507668999
1025751520.789335,1508432959.792921,1025751515.767637,1508432954.771144,1.0000157625903214,1.0000170828860584,1.0000165547677635
1025751525.811003,1508432964.814652,1025751520.789335,1508432959.792921,1.0000125341829484,1.0000152634048143,1.000014171716068
1025751530.83267,1508432969.836392,1025751525.811003,1508432964.814652,1.0000145282602675,1.0000149693469955,1.0000147929123042
1025751535.854307,1508432974.858114,1025751530.83267,1508432969.836392,1.0000169259988445,1.000015752007735,1.0000162216041788
1025751540.876097,1508432979.87991,1025751535.854307,1508432974.858114,1.0000012106587248,1.0000099354681309,1.0000064455443685
1025751545.895415,1508432984.899318,1025751540.876097,1508432979.87991,1.0000179313233166,1.0000131338102052,1.0000150528154497
1025751550.917174,1508432989.921208,1025751545.895415,1508432984.899318,1.000026064930448,1.0000183062583023,1.0000214097271607
0.0,1508432994.942979,1025751550.917174,1508432989.921208,-4.895699341678257e-09,0.6000109817967016,0.3600065871197412
