network_time,instant_drift_coefficient,ema_drift_coefficient,drift_coefficient
1026682528.090165,1.0001278230275938,1.0002313833739866,1.0001899592354295
1026682533.113063,0.9998530916796681,1.0000800666962593,0.9999892766896228
1026682538.135834,0.9999108322277155,1.000012372908842,0.9999717566363914
1026682543.15482,0.9999210969584421,0.999975862528682,0.999953956300586
1026682548.177032,0.9999561825850319,0.999967990551222,0.999963267364746
1026682553.198918,0.999977282779756,0.9999717074426355,0.9999739375774837
1026682558.220709,1.000000807105644,0.999983347307839,0.9999903312269611
1026682563.242445,1.000011560727946,0.9999946326758818,1.0000014038967076
1026682568.264086,1.0000286768451425,1.000008250343586,1.0000164209442086
1026682573.286246,1.0000290774052634,1.000016581168257,1.0000215796630596
1026682578.307948,1.0001039285613396,1.00005152012549,1.0000724834998298
1026682583.329346,1.0000842541804045,1.0000646137474558,1.0000724699206351
1026682588.350742,1.000099970270062,1.0000787563564981,1.0000872419219236
1026682593.367713,1.000114980483851,1.0000932460074394,1.0001019397980042
1026682598.388929,1.0001219106482553,1.0001047118637658,1.0001115913775616
1026682603.410142,1.000136202886224,1.000117308272749,1.000124866118139
1026682608.431235,1.0001316477326996,1.0001230440567292,1.0001264855271175
1026682613.452362,1.0001637216631063,1.0001393150992801,1.0001490777248105
1026682618.473485,1.0001598994003666,1.0001475488197147,1.0001524890519755
1026682623.494548,1.0001633201391205,1.000153857347477,1.0001576424641345
1026682628.51558,1.0001818161529572,1.0001650408696692,1.0001717509829844
1026682633.536537,1.0001884192442148,1.0001743922194875,1.0001800030293784
1026682638.557505,1.0001925974761183,1.00018167432214,1.000186043583731
1026682643.578353,1.0001951663051976,1.0001870711153629,1.0001903091912967
1026682648.599263,1.000197229503606,1.00019113447066,1.0001935724838384
1026682653.620048,1.0002098895093188,1.0001986364861235,1.0002031376954017
1026682658.64096,1.0001975855623597,1.000198216116618,1.0001979638949148
1026682663.661844,1.0002194774196103,1.000206720637815,1.000211823350533
1026682668.682752,1.000229661937296,1.0002158971576074,1.0002214030694827
1026682673.703509,1.000220860085492,1.0002178823287613,1.0002190734314536
1026682678.724325,1.0002159426864605,1.000217106471841,1.000216640957689
1026682683.745028,1.000224851371344,1.0002202044316424,1.0002220632075232
1026682688.765755,1.0002433464315557,1.0002294612316076,1.0002350153115869
1026682693.786512,1.000232874190336,1.000230826415099,1.0002316455251936
1026682698.807142,1.00024216394031,1.0002353614251833,1.000238082431234
1026682703.827868,1.0002296940074082,1.0002330944580733,1.0002317342778073
1026682708.848594,1.000246979229384,1.0002386483665975,1.000241980711712
1026682713.866954,1.000251442767196,1.0002437661268369,1.0002468367829804
1026682718.887557,1.0002402182303198,1.0002423469682302,1.000241495473066
1026682723.90837,1.000247354837043,1.0002443501157554,1.0002455520042703
1026682728.929031,1.0002455815444817,1.000244842687246,1.0002451382301403
1026682733.949935,1.0001986068082604,1.0002263483356517,1.0002152517246952
1026682738.9702,1.0003115187494798,1.0002604165011828,1.0002808574005018
1026682743.990891,1.0002374122759978,1.000251214811109,1.0002456937970645
1026682749.011463,1.0002682853158653,1.0002580430130115,1.000262139934153
1026682754.032125,1.0002505676831321,1.0002550528810596,1.0002532588018886
1026682759.052725,1.000259356068957,1.0002567741562185,1.000257806921314
1026682764.073392,1.0002453675536622,1.000252211515196,1.0002494739305825
1026682769.094085,1.0002499962900635,1.0002513254251428,1.000250793771111
1026682774.114717,1.000268685757665,1.0002582695581517,1.000262436037957
1026682779.135373,1.0002515652188468,1.0002555878224297,1.0002539787809965
1026682784.156736,1.0001270112709564,1.0002041572018405,1.000173298829487
1026682789.178984,0.9999107992063551,1.0000868140036463,1.0000164080847298
1026682794.201263,0.9999315213657255,1.0000246969484778,0.9999874267153769
1026682799.223516,0.9999436502200633,0.999992278257112,0.9999728270422925
1026682804.240912,0.999952576646688,0.9999763976129423,0.9999668692264405
1026682809.262979,0.9999470188011095,0.9999646460882091,0.9999575951733692
1026682814.284927,0.9999792770235387,0.999970498462341,0.9999740098868201
1026682819.306903,0.999975123071955,0.9999723483061865,0.999973458212494
1026682824.328876,0.9999987893854168,0.9999829247378786,0.9999892705968939
1026682829.350762,1.0000022076295534,0.9999906378945486,0.9999952657885505
1026682834.372586,0.9999922375938174,0.9999912777742561,0.9999916617020806
1026682839.394377,1.000019323058657,1.0000024958880165,1.0000092267562726
1026682844.414489,1.000038611549574,1.0000169421526395,1.0000256099114133
1026682849.436195,1.0000293174218151,1.0000218922603097,1.000024862324912
1026682854.454296,1.000041430214723,1.000029707442075,1.0000343965511342
1026682859.475971,1.0000489734530413,1.0000374138464616,1.0000420376890935
1026682864.495996,1.0000520053870932,1.0000432504627144,1.0000467524324659
1026682869.517515,1.000063337485721,1.000051285271917,1.0000561061574387
1026682874.535464,1.000058773769167,1.000054280670817,1.000056077910157
1026682879.556955,1.000079457176677,1.0000643512731608,1.0000703936345672
1026682884.574845,1.0000775423779549,1.0000696277150785,1.000072793580229
1026682889.596329,1.0000848224927315,1.0000757056261396,1.0000793523727762
1026682894.613395,1.0000847308618976,1.0000793157204426,1.0000814817770247
1026682899.63481,1.000105548834711,1.00008980896615,1.0000961049135744
1026682904.651537,1.0000978534126412,1.0000930267447465,1.0000949574119045
1026682909.672936,1.0000902129662241,1.0000919012333376,1.0000912259264922
1026682914.694293,1.0001206964613145,1.0001034193245284,1.000110330179243
1026682919.715508,1.0001206998769545,1.0001103315454989,1.0001144788780811
1026682924.736748,1.000115476253842,1.0001123894288362,1.0001136241588384
1026682929.757968,1.0001246882615402,1.0001173089619178,1.0001202606817667
1026682934.779145,1.0001270634576085,1.000121210760194,1.0001235518391598
1026682939.800456,1.0001186558697264,1.000120188804007,1.0001195756302947
1026682944.821725,1.0001447955610843,1.000130031506838,1.0001359371285363
1026682949.843008,1.0001254701420828,1.0001282069609359,1.0001271122333946
1026682954.864252,1.0001499718182607,1.0001369129038657,1.0001421364696237
1026682959.885989,1.000150574298636,1.0001423774617737,1.0001456561965187
1026682964.907095,1.0001511392781923,1.000145882188341,1.0001479850242816
1026682969.928185,1.0001390314842684,1.0001431419067122,1.0001414977377348
1026682974.947717,1.0001691409808837,1.0001535415363807,1.0001597813141818
1026682979.968878,1.0001417835169872,1.0001488383286232,1.0001460164039688
1026682984.989937,1.0001683060620454,1.000156625421992,1.0001612976780134
1026682990.010968,1.0001663126695757,1.0001605003210254,1.0001628252604455
1026682995.029564,1.000158174646996,1.0001595700514136,1.0001590118896466
1026683000.050687,1.0001707018137982,1.0001640227563675,1.0001666943793397
1026683005.07175,1.000169849141958,1.0001663533106036,1.0001677516431453
1026683010.092782,1.000167927093288,1.0001669828236772,1.0001673605315216
1026683015.111109,1.0001777333172623,1.0001712830211114,1.0001738631395716
1026683020.13223,1.0001764473382568,1.0001733487479694,1.0001745881840844
1026683025.150696,1.0001532141332128,1.0001652949020667,1.000160462594525
1026683030.171697,1.0002027815859504,1.0001802895756202,1.0001892863797521
1026683035.190195,1.0001741641664021,1.000177839411933,1.0001763693137207
1026683040.211223,1.0001834307562902,1.000180075949676,1.0001814178723216
1026683045.229619,1.0001874939559745,1.0001830431521954,1.000184823473707
1026683050.250586,1.0001907930981333,1.0001861431305705,1.0001880031175956
1026683055.269264,1.0001777683947652,1.0001827932362484,1.0001807832996552
1026683060.290231,1.0002023318544415,1.0001906086835257,1.000195297951892
1026683065.307477,1.0001921225935078,1.0001912142475184,1.0001915775859143
1026683070.328474,1.000182434718096,1.0001877024357495,1.0001855953486882
1026683075.345108,1.000203124447515,1.0001938712404557,1.0001975725232795
1026683080.36607,1.0001951618753793,1.000194387494425,1.0001946972468068
1026683085.383438,1.00018938560113,1.000192386737107,1.0001911862827162
1026683090.400345,1.0002079132199209,1.0001985973302325,1.000202323686108
1026683095.421374,1.0001939721711426,1.0001967472665965,1.0001956372284149
1026683100.442319,1.0001969669558015,1.0001968351422785,1.0001968878676877
1026683105.463527,1.0001438001925171,1.000175621162374,1.0001628927744313
1026683110.47973,1.000264098726202,1.000211012187905,1.0002322468032239
1026683115.496381,1.0001939751088802,1.0002041973562952,1.000200108457329
1026683120.517229,1.0002067290826886,1.0002052100468526,1.000205817661187
1026683125.534043,1.0002051131632037,1.000205171293393,1.0002051480413172
1026683130.55492,1.0002025966513406,1.0002041414365719,1.0002035235224793
1026683135.571849,1.000205654972356,1.0002047468508855,1.0002051100994738
1026683140.592724,1.0002141119581884,1.0002084928938066,1.0002107405195593
1026683145.609447,1.0002037149015062,1.0002065816968864,1.0002054349787344
1026683150.630257,1.0002139010414337,1.0002095094347054,1.0002112660773967
1026683155.651163,1.0002007673033826,1.0002060125821763,1.000203914470659
1026683160.672131,1.0002135381780335,1.0002090228205192,1.000210828963525
1026683165.688712,1.0002106832419992,1.0002096869891113,1.0002100854902665
1026683170.709587,1.0002103131210505,1.000209937441887,1.0002100877135525
1026683175.726958,1.000206492189518,1.0002085593409393,1.0002077324803709
1026683180.747781,1.0002188627702413,1.0002126807126601,1.0002151535356925
1026683185.764629,1.0001981495695873,1.000206868255431,1.0002033807810935
1026683190.785478,1.000223277808451,1.000213432076639,1.0002173703693638
1026683195.801996,1.000210519546986,1.0002122670647777,1.000211568057661
1026683200.822884,1.0002081045083984,1.000210602042226,1.0002096030286949
1026683205.839829,1.000220291297282,1.0002144777442483,1.0002168031654617
1026683210.860649,1.0002126659792436,1.0002137530382464,1.0002133182146453
1026683215.881554,1.0002035689671431,1.0002096794098052,1.0002072352327405
1026683220.900299,1.0002281694821822,1.000217075438756,1.0002215130561265
1026683225.918953,1.0002129952974999,1.0002154433822537,1.0002144641483521
1026683230.939767,1.0002180796403104,1.0002164978854764,1.00021713058741
1026683235.956685,1.000214470928069,1.0002156871025134,1.0002152006327356
1026683240.977502,1.0002153015791522,1.000215532893169,1.0002154403675623
1026683245.996183,1.0002135879768213,1.0002147549266298,1.0002142881467064
1026683251.016959,1.0002300953567298,1.0002208910986699,1.000224572801894
1026683256.033631,1.000197918893175,1.000211702216472,1.0002061888871532
1026683261.054426,1.0002326112523205,1.0002200658308114,1.0002250839994151
1026683266.071704,1.0002054981067159,1.0002142387411732,1.0002107424873903
1026683271.092493,1.0002354132188167,1.0002227085322306,1.000227790406865
1026683276.109255,1.000208133092261,1.0002168783562428,1.00021338025065
1026683281.128752,1.000224691653395,1.0002200036751037,1.00022187886642
1026683286.149574,1.0002214745398776,1.0002205920210132,1.000220945028559
1026683291.170632,1.0002242894160158,1.0002220709790142,1.000222958353815
1026683296.191445,1.0002194805254008,1.0002210347975689,1.0002204130887016
1026683301.212261,1.0002214510650487,1.0002212013045608,1.000221301208756
1026683306.233132,1.0002260547295572,1.0002231426745594,1.0002243074965584
1026683311.253968,1.0002181261734195,1.0002211360741033,1.0002199321138299
1026683316.274968,1.0002264287966907,1.0002232531631383,1.0002245234165592
1026683321.295874,1.0002228479079411,1.0002230910610594,1.0002229937998122
1026683326.312624,1.0002196820425007,1.0002217274536358,1.0002209092891818
1026683331.333429,1.000211526948436,1.0002176472515558,1.0002151991303079
1026683336.354245,1.0002264845834135,1.000221182184299,1.0002233031439447
1026683341.375062,1.000214684260994,1.000218583014977,1.0002170235133838
1026683346.391881,1.0002216512600666,1.0002198103130129,1.0002205466918344
1026683351.406807,1.0002378991395124,1.0002270458436127,1.0002313871619726
1026683356.424235,1.0002196048362673,1.0002240694406745,1.0002222835989116
1026683361.445514,1.000216919889042,1.0002212096200216,1.0002194937276299
1026683366.462431,1.0002242131688406,1.0002224110395492,1.0002231318912658
1026683371.480257,1.0002192310587026,1.0002211390472104,1.0002203758518073
1026683376.496161,1.0002246862449333,1.0002225579262995,1.000223409253753
1026683381.51695,1.0002268182026581,1.000224262036843,1.000225284503169
1026683386.537707,1.0002229020084497,1.0002237180254856,1.0002233916186714
1026683391.558494,1.000216917401434,1.000220997775865,1.0002193656260925
1026683396.579272,1.0002344165190493,1.0002263652731387,1.000229585771503
1026683401.600576,1.0002208597643532,1.0002241630696245,1.0002228417475159
1026683406.621424,1.0002214496559363,1.0002230777041492,1.000222426484864
1026683411.642302,1.0002260781556125,1.0002242778847346,1.0002249979930857
1026683416.663159,1.0002242509087742,1.0002242670943504,1.00022426062012
1026683421.678912,1.0002215082305281,1.0002231635488217,1.0002225014215043
1026683426.69375,1.0002223093308826,1.000222821861646,1.0002226168493407
1026683431.71457,1.000214327988683,1.000219424312461,1.0002173857829497
1026683436.735571,1.0002326491933882,1.000224714264832,1.0002278882362545
1026683441.758221,1.00022239077824,1.0002237848701951,1.000223227233413
1026683446.773143,1.0002292704836657,1.0002259791155832,1.0002272956628162
1026683451.797775,1.0002213540566915,1.0002241290920266,1.0002230190778927
1026683456.818805,1.0002069352659193,1.0002172515615837,1.000213125043318
1026683461.838463,1.0002444431921076,1.0002281282137933,1.0002346542051188
1026683466.859347,1.0002228488814866,1.0002260164808705,1.000224749441117
1026683471.880073,1.0002278420193393,1.0002267466962582,1.0002271848254907
1026683476.900433,1.0002195478198233,1.0002238671456842,1.0002221394153399
1026683481.921209,1.0002302140672668,1.0002264059143173,1.0002279291754972
1026683486.939036,1.000224980248302,1.0002258356479112,1.0002254934880677
1026683491.95982,1.0002206926929873,1.0002237784659416,1.00022254415676
1026683496.980275,1.0002155308075966,1.0002204794026035,1.0002184999646007
1026683501.996085,1.000237049140805,1.000227107297884,1.0002310840350526
1026683507.016842,1.0002276506664909,1.0002273246453268,1.0002274550537924
1026683512.037599,1.0002284579383578,1.0002277779625393,1.0002280499528666
1026683517.05546,1.0002104632022113,1.000220852058408,1.0002166965159294
1026683522.074902,1.0002368301130107,1.000227243280249,1.0002310780133536
1026683527.095809,1.0002248897275823,1.0002263018591822,1.0002257370065422
1026683532.116571,1.0002214771901763,1.0002243719915798,1.0002232140710183
1026683537.137359,1.0002242539862898,1.0002243247894638,1.0002242964681942
1026683542.158115,1.0002264635449964,1.0002251802916768,1.0002256935930047
1026683547.17903,1.0002043520699118,1.0002168490029708,1.0002118502297472
1026683552.21126,0.9978266382444155,0.9992607646995487,0.9986871141174954
1026683557.257378,0.9950523868396968,0.9975774135556079,0.9965674028692435
1026683562.300139,0.9957085221898057,0.9968298570092871,0.9963813230814945
1026683567.340062,0.9962778933003333,0.9966090715257057,0.9964766002355567
1026683572.377451,0.9967765333959854,0.9966760562738176,0.9967162471226847
1026683577.413468,0.9971817135178971,0.9968783191714494,0.9969996769100284
1026683582.447776,0.9975215740460359,0.9971356211212841,0.9972900022911848
1026683587.477811,0.9978493182318887,0.9974210999655259,0.997592387272071
1026683592.509218,0.9980922133298848,0.9976895453112695,0.9978506125187157
1026683597.539072,0.9983086957949943,0.9979372055047594,0.9980858016208534
1026683602.566666,0.9985040491870505,0.9981639429776759,0.9982999854614257
1026683607.59176,0.9986527348685084,0.9983594597340089,0.9984767697878086
1026683612.616086,0.9988064422271891,0.9985382527312809,0.9986455285296442
1026683617.641328,0.9989075261562833,0.9986859621012818,0.9987745877232823
1026683622.668312,0.9989991794523602,0.9988112490417131,0.998886421205972
1026683627.689101,0.9990985442583143,0.9989261671283537,0.998995117980338
1026683632.714909,0.9991722631272979,0.9990246055279315,0.999083668567678
1026683637.740762,0.9992057146420447,0.9990970491735768,0.9991405153609639
1026683642.766126,0.9992989578257174,0.9991778126344331,0.9992262707109468
1026683647.791343,0.9993214259662208,0.9992352579671482,0.9992697251667773
1026683652.816347,0.9993544199412285,0.9992829227567803,0.9993115216305596
1026683657.841255,0.9993966357407195,0.9993284079503559,0.9993556990665013
1026683662.865912,0.9994256211133042,0.9993672932155353,0.9993906243746429
1026683667.89063,0.9994417607998407,0.9993970802492574,0.9994149524694907
1026683672.915078,0.9994693714133192,0.9994259967148822,0.9994433465942569
1026683677.939557,0.9994723878381672,0.9994445531641962,0.9994556870337846
1026683682.963857,0.9995014103533727,0.9994672960398668,0.9994809417652692
1026683687.988213,0.999508249059158,0.9994836772475834,0.9994935059722132
1026683693.012449,0.9995101117541694,0.9994942510502177,0.9995005953317984
1026683698.036681,0.9995340754955243,0.9995101808283404,0.9995197386952139
1026683703.060761,0.9995414169407421,0.9995226752733011,0.9995301719402775
1026683708.084906,0.9995442227006327,0.9995312942442338,0.9995364656267933
1026683713.108957,0.9995483428024742,0.99953811366753,0.9995422053215077
1026683718.133007,0.9995533492565367,0.9995442079031327,0.9995478644444943
1026683723.157059,0.9995599457318604,0.9995505030346238,0.9995542801135184
1026683728.181111,0.9995561255797067,0.999552752052657,0.999554101463477
1026683733.20501,0.9995672407050954,0.9995585475136324,0.9995620247902176
1026683738.229125,0.9995533787597967,0.9995564800120982,0.9995552395111775
1026683743.253084,0.9995800116087639,0.9995658926507645,0.9995715402339642
1026683748.277137,0.9995600882025527,0.9995635708714798,0.999562177803909
1026683753.30116,0.9995675123804237,0.9995651474750574,0.9995660934372039
1026683758.32512,0.9995844014066904,0.9995728490477106,0.9995774699913025
1026683763.349015,0.9995767791966711,0.9995744211072948,0.9995753643430453
1026683768.372971,0.9995766419692788,0.9995753094520883,0.9995758424589645
1026683773.396137,0.9995566405781852,0.999567841902527,0.9995633613727903
1026683778.419637,0.9995859532799249,0.9995750864534863,0.9995794331840617
1026683783.443563,0.9995828087991988,0.9995781753917712,0.9995800287547423
1026683788.467493,0.999586985315508,0.999581699361266,0.9995838137429628
1026683793.491483,0.9995756482457098,0.9995792789150435,0.9995778266473101
1026683798.515472,0.9995803700502619,0.9995797153691309,0.9995799772415833
1026683803.539373,0.9995760203889869,0.9995782373770733,0.9995773505818387
1026683808.563303,0.9995814566130864,0.9995795250714785,0.9995802976881216
1026683813.587229,0.9995744089763638,0.9995774786334326,0.9995762507706051
1026683818.610605,0.9995853260574993,0.9995806176030593,0.9995825009848353
1026683823.63377,0.9995793756619126,0.9995801208266005,0.9995798227607253
1026683828.657148,0.9995831192509369,0.999581320196335,0.9995820398181757
1026683833.680989,0.999582018693339,0.9995815995951366,0.9995817672344176
1026683838.705009,0.999559895477786,0.9995729179481965,0.9995677089600323
1026683843.728876,0.9995953563240767,0.9995818932985485,0.9995872785087597
1026683848.752817,0.9995807694176748,0.999581443746199,0.9995811740147893
1026683853.776743,0.9995786326160945,0.9995803192941572,0.9995796446229321
1026683858.800731,0.9995746752256802,0.9995780616667664,0.9995767070903319
1026683863.824638,0.9995827834968105,0.9995799503987841,0.9995810836379946
1026683868.848605,0.9995755988562097,0.9995782097817543,0.9995771654115364
1026683873.872568,0.999570663061002,0.9995751910934534,0.9995733798804729
1026683878.896436,0.999591986941494,0.9995819094326697,0.9995859404361994
1026683883.92037,0.9995750028598503,0.999579146803542,0.9995774892260654
1026683888.944299,0.9995901885476741,0.9995835635011949,0.9995862135197866
1026683893.968259,0.9995664629233022,0.9995767232700379,0.9995726191313437
1026683898.992207,0.9995945086375545,0.9995838374170446,0.9995881059052486
1026683904.016136,0.9995862021934392,0.9995847833276025,0.9995853508739372
1026683909.040095,0.9995752659772245,0.9995809763874512,0.9995786922233605
1026683914.063965,0.9995813804318392,0.9995811380052064,0.9995812349758596
1026683919.087896,0.9995820024531255,0.9995814837843741,0.9995816912518746
1026683924.111886,0.9995809870581972,0.9995812850939033,0.9995811658796209
1026683929.135821,0.999576236810611,0.9995792657805864,0.9995780541925963
1026683934.159699,0.9995798387422659,0.9995794949652581,0.9995796324760613
1026683939.18366,0.9995732255379408,0.9995769871943312,0.999575482531775
1026683944.20756,0.9995875760469692,0.9995812227353864,0.9995837640600196
1026683949.231538,0.9995728236088952,0.9995778630847899,0.999575847294432
1026683954.255407,0.9995919870189466,0.9995835126584527,0.9995869024026502
1026683959.279367,0.9995853505327955,0.9995842478081899,0.9995846888980322
1026683964.303416,0.9995804462417621,0.9995827271816189,0.9995818148056761
1026683969.327375,0.9995781845506301,0.9995809101292233,0.9995798198977861
1026683974.351306,0.9995710637015132,0.9995769715581393,0.9995746084154888
1026683979.375241,0.9995919686638768,0.9995829704004343,0.9995865697058113
1026683984.399176,0.9995744334620252,0.9995795556250706,0.9995775067598525
1026683989.423077,0.9995841829693645,0.9995814065627882,0.9995825171254187
1026683994.446977,0.9995791999189056,0.9995805239052352,0.9995799943107034
1026683999.470962,0.9995728716528552,0.9995774630042833,0.9995756264637121
1026684004.494892,0.9995909479308915,0.9995828569749265,0.9995860933573126
1026684009.518852,0.9995784219122276,0.999581082949847,0.9995800185347992
1026684014.542728,0.9995732657645483,0.9995779560757275,0.9995760799512559
1026684019.566689,0.999586940407232,0.9995815498083294,0.9995837060478905
1026684024.59059,0.999580196592901,0.999581008522158,0.9995806837504552
1026684029.614573,0.9995714715259676,0.9995771937236818,0.9995749048445961
1026684034.638432,0.9995971353279809,0.9995851703654014,0.9995899563504331
1026684039.662361,0.9995791786169301,0.9995827736660128,0.9995813356463796
1026684044.686259,0.9995774201157563,0.9995806322459102,0.9995793473938487
1026684049.710246,0.9995826477614732,0.9995814384521354,0.9995819221758706
1026684054.734114,0.9995851293896105,0.9995829148271256,0.9995838006521196
1026684059.758041,0.9995810529835572,0.9995821700896982,0.9995817232472418
1026684064.781909,0.999583966678989,0.9995828887254146,0.9995833199068443
1026684069.805838,0.9995736261949602,0.9995791837132328,0.9995769607059237
1026684074.829736,0.9995766608055033,0.9995781745501411,0.999577569052286
1026684079.853667,0.9995857515228579,0.9995812053392278,0.9995830238126798
1026684084.877537,0.9995821872034818,0.9995815980849294,0.9995818337323503
1026684089.901527,0.9995832174912075,0.9995822458474406,0.9995826345049473
1026684094.925424,0.999579626771406,0.9995811982170267,0.9995805696387784
1026684099.949382,0.9995732252746499,0.9995780090400759,0.9995760955339055
1026684104.973281,0.9995865556555313,0.999581427686258,0.9995834788739674
1026684109.99721,0.9995812192506456,0.9995813443120131,0.9995812942874661
1026684115.021199,0.9995653027502621,0.9995749276873127,0.9995710777124924
1026684120.045127,0.9995986832025417,0.9995844298934042,0.9995901312170592
1026684125.069027,0.9995780372155373,0.9995818728222574,0.9995803385795694
1026684130.092983,0.9995774487270999,0.9995801031841944,0.9995790414013566
1026684135.116878,0.9995867451496537,0.9995827599703782,0.9995843540420883
1026684140.140868,0.9995694789627689,0.9995774475673345,0.9995742601255083
1026684145.164832,0.9995814119971579,0.9995790333392639,0.9995799848024215
1026684150.188764,0.9995899752362127,0.9995834100980434,0.9995860361533111
1026684155.212632,0.9995853903942266,0.9995842022165167,0.9995846774876007
1026684160.236623,0.9995757907144341,0.9995808376156837,0.999578818855184
1026684165.260498,0.9995816181345759,0.9995811498232406,0.9995813371477748
1026684170.284459,0.9995784219922538,0.9995800586908459,0.999579404011409
1026684175.308329,0.9995829939751243,0.9995812328045572,0.9995819372727841
1026684180.332284,0.9995782316666797,0.9995800323494062,0.9995793120763157
1026684185.356185,0.9995803864203516,0.9995801739777844,0.9995802589548113
1026684190.380147,0.999580011867868,0.9995801091338179,0.999580070227438
1026684195.404105,0.9995706626331322,0.9995763305335437,0.9995740633733792
1026684200.424004,0.9995970312490167,0.9995846108197328,0.9995895789914464
1026684205.447902,0.9995811692101306,0.9995832341758919,0.9995824081895874
1026684210.471924,0.99958241339432,0.999582905863263,0.9995827088756859
1026684215.495835,0.9995760212340563,0.9995801520115803,0.9995784997005708
1026684220.519796,0.9995762152845337,0.9995785773207617,0.9995776325062704
1026684225.543697,0.9995838033144632,0.9995806677182423,0.9995819219567307
1026684230.567659,0.9995746493075368,0.9995782603539601,0.9995768159353908
1026684235.59162,0.9995637105404159,0.9995724404285424,0.9995689484732918
1026684240.61552,0.9996046842589923,0.9995853379607224,0.9995930764800303
