Sample#,gps_arduino,gps_rpi,gps_pure,mote,SampleTime,units
18990,11,00,00,11,305.80,ms
18991,11,00,00,01,1.71,us
18992,11,00,00,00,93.93,ms
18993,11,00,01,00,24,ns
18994,11,00,11,00,100.00,ms
18995,11,00,10,00,24,ns
18996,11,00,00,00,125.78,us
18997,10,00,00,00,1.52,us
18998,00,00,00,00,122.10,us
18999,00,01,00,00,13.19,us
19000,00,11,00,00,305.80,ms
19001,00,11,00,10,15.06,us
19002,00,11,00,11,194.04,ms
19003,01,11,00,11,2.25,us
19004,11,11,00,11,83.34,us
19005,11,10,00,11,61.30,us
19006,11,00,00,11,305.79,ms
19007,11,00,00,01,8.70,us
19008,11,00,00,00,93.92,ms
19009,11,00,01,00,24,ns
19010,11,00,11,00,100.00,ms
19011,11,00,10,00,16,ns
19012,11,00,00,00,124.25,us
19013,10,00,00,00,2.96,us
19014,00,00,00,00,81.24,us
19015,00,01,00,00,55.82,us
19016,00,11,00,00,305.80,ms
19017,00,11,00,10,19.62,us
19018,00,11,00,11,194.03,ms
19019,01,11,00,11,3.60,us
19020,11,11,00,11,79.00,us
19021,11,10,00,11,50.86,us
19022,11,00,00,11,305.82,ms
19023,11,00,00,01,24.56,us
19024,11,00,00,00,93.89,ms
19025,11,00,01,00,8,ns
19026,11,00,11,00,100.00,ms
19027,11,00,10,00,8,ns
19028,11,00,00,00,122.71,us
19029,10,00,00,00,4.26,us
19030,00,00,00,00,82.93,us
19031,00,01,00,00,61.93,us
19032,00,11,00,00,305.80,ms
19033,00,11,00,10,17.70,us
19034,00,11,00,11,194.02,ms
19035,01,11,00,11,4.90,us
19036,11,11,00,11,78.89,us
19037,11,10,00,11,15.24,us
19038,11,00,00,11,305.86,ms
19039,11,00,00,01,17.59,us
19040,11,00,00,00,93.89,ms
19041,11,00,01,00,24,ns
19042,11,00,11,00,100.00,ms
19043,11,00,10,00,24,ns
19044,11,00,00,00,126.78,us
19045,01,00,00,00,2.04,us
19046,00,00,00,00,79.08,us
19047,00,01,00,00,12.87,us
19048,00,11,00,00,305.86,ms
19049,00,11,00,10,34.06,us
19050,00,11,00,11,194.00,ms
19051,10,11,00,11,1.46,us
19052,11,11,00,11,80.85,us
19053,11,10,00,11,17.79,us
19054,11,00,00,11,305.87,ms
19055,11,00,00,01,16.58,us
19056,11,00,00,00,93.88,ms
19057,11,00,01,00,16,ns
19058,11,00,11,00,100.00,ms
19059,11,00,10,00,16,ns
19060,11,00,00,00,126.53,us
19061,01,00,00,00,808,ns
19062,00,00,00,00,76.41,us
19063,00,01,00,00,14.58,us
19064,00,11,00,00,305.88,ms
19065,00,11,00,10,20.11,us
19066,00,11,00,11,194.00,ms
19067,10,11,00,11,168,ns
19068,11,11,00,11,77.04,us
19069,11,10,00,11,12.07,us
19070,11,00,00,11,305.89,ms
19071,11,00,00,01,30.99,us
19072,11,00,00,00,93.85,ms
19073,11,00,01,00,16,ns
19074,11,00,11,00,100.00,ms
19075,11,00,10,00,16,ns
19076,11,00,00,00,125.82,us
19077,10,00,00,00,1.45,us
19078,00,00,00,00,79.89,us
19079,00,01,00,00,12.02,us
19080,00,11,00,00,305.89,ms
19081,00,11,00,10,16.62,us
19082,00,11,00,11,193.98,ms
19083,01,11,00,11,2.22,us
19084,11,11,00,11,76.58,us
19085,11,10,00,11,14.07,us
19086,11,00,00,11,305.92,ms
19087,11,00,00,10,73.91,us
19088,11,00,00,00,93.78,ms
19089,11,00,01,00,16,ns
19090,11,00,11,00,100.00,ms
19091,11,00,10,00,16,ns
19092,11,00,00,00,124.26,us
19093,10,00,00,00,2.89,us
19094,00,00,00,00,75.58,us
19095,00,01,00,00,8.95,us
19096,00,11,00,00,305.89,ms
19097,00,11,00,10,62.19,us
19098,00,11,00,11,193.95,ms
19099,01,11,00,11,3.53,us
19100,11,11,00,11,66.00,us
19101,11,01,00,11,12.59,us
19102,11,00,00,11,305.94,ms
19103,11,00,00,01,11.82,us
19104,11,00,00,00,93.84,ms
19105,11,00,01,00,24,ns
19106,11,00,11,00,100.00,ms
19107,11,00,10,00,24,ns
19108,11,00,00,00,122.73,us
19109,10,00,00,00,4.20,us
19110,00,00,00,00,73.66,us
19111,00,01,00,00,29.20,us
19112,00,11,00,00,305.92,ms
19113,00,11,00,10,10.92,us
19114,00,11,00,11,193.95,ms
19115,01,11,00,11,4.87,us
19116,11,11,00,11,75.19,us
19117,11,10,00,11,26.11,us
19118,11,00,00,11,305.92,ms
19119,11,00,00,01,24.66,us
19120,11,00,00,00,93.81,ms
19121,11,00,01,00,32,ns
19122,11,00,11,00,100.00,ms
19123,11,00,10,00,24,ns
19124,11,00,00,00,126.68,us
19125,01,00,00,00,2.16,us
19126,00,00,00,00,74.14,us
19127,00,01,00,00,25.30,us
19128,00,11,00,00,305.93,ms
19129,00,11,00,10,16.12,us
19130,00,11,00,11,193.94,ms
19131,10,11,00,11,1.58,us
19132,11,11,00,11,77.23,us
19133,11,10,00,11,87.98,us
19134,11,00,00,11,305.87,ms
19135,11,00,00,01,13.02,us
19136,11,00,00,00,93.81,ms
19137,11,00,01,00,24,ns
19138,11,00,11,00,100.00,ms
19139,11,00,10,00,24,ns
19140,11,00,00,00,126.46,us
19141,01,00,00,00,944,ns
19142,00,00,00,00,73.96,us
19143,00,01,00,00,90.49,us
19144,00,11,00,00,305.88,ms
19145,00,11,00,10,20.24,us
19146,00,11,00,11,193.92,ms
19147,10,11,00,11,264,ns
19148,11,11,00,11,75.86,us
19149,11,10,00,11,94.02,us
19150,11,00,00,11,305.87,ms
19151,11,00,00,01,17.70,us
19152,11,00,00,00,93.80,ms
19153,11,00,01,00,40,ns
19154,11,00,11,00,100.00,ms
19155,11,00,10,00,32,ns
19156,11,00,00,00,125.82,us
19157,10,00,00,00,1.46,us
19158,00,00,00,00,70.53,us
19159,00,01,00,00,85.58,us
19160,00,11,00,00,305.89,ms
19161,00,11,00,10,27.53,us
19162,00,11,00,11,193.92,ms
19163,01,11,00,11,2.22,us
19164,11,11,00,11,88.96,us
19165,11,10,00,11,74.87,us
19166,11,00,00,11,305.89,ms
19167,11,00,00,01,24.28,us
19168,11,00,00,00,93.78,ms
19169,11,00,01,00,24,ns
19170,11,00,11,00,100.00,ms
19171,11,00,10,00,24,ns
19172,11,00,00,00,124.30,us
19173,10,00,00,00,2.88,us
19174,00,00,00,00,90.01,us
19175,00,01,00,00,65.00,us
19176,00,11,00,00,305.92,ms
19177,00,11,00,10,8.00,us
19178,00,11,00,11,193.90,ms
19179,01,11,00,11,3.54,us
19180,11,11,00,11,86.97,us
19181,11,10,00,11,76.72,us
19182,11,00,00,11,305.91,ms
19183,11,00,00,01,14.50,us
19184,11,00,00,00,93.78,ms
19185,11,00,01,00,32,ns
19186,11,00,11,00,100.00,ms
19187,11,00,10,00,32,ns
19188,11,00,00,00,122.77,us
19189,10,00,00,00,4.17,us
19190,00,00,00,00,88.22,us
19191,00,01,00,00,70.82,us
19192,00,11,00,00,305.92,ms
19193,00,11,00,10,30.74,us
19194,00,11,00,11,193.88,ms
19195,01,11,00,11,4.86,us
19196,11,11,00,11,91.20,us
19197,11,10,00,11,70.43,us
19198,11,00,00,11,305.92,ms
19199,11,00,00,01,18.18,us
19200,11,00,00,00,93.76,ms
19201,11,00,01,00,32,ns
19202,11,00,11,00,100.00,ms
19203,11,00,10,00,32,ns
19204,11,00,00,00,126.73,us
19205,01,00,00,00,2.07,us
19206,00,00,00,00,86.22,us
19207,00,01,00,00,76.37,us
19208,00,11,00,00,305.92,ms
19209,00,11,00,01,1.86,us
19210,00,11,00,11,193.90,ms
19211,10,11,00,11,1.49,us
19212,11,11,00,11,57.75,us
19213,11,10,00,11,110.22,us
19214,11,00,00,11,305.92,ms
19215,11,00,00,10,4.18,us
19216,11,00,00,00,93.77,ms
19217,11,00,01,00,32,ns
19218,11,00,11,00,100.00,ms
19219,11,00,10,00,40,ns
19220,11,00,00,00,126.48,us
19221,01,00,00,00,840,ns
19222,00,00,00,00,94.78,us
19223,00,01,00,00,71.86,us
19224,00,11,00,00,305.93,ms
19225,00,11,00,10,37.63,us
19226,00,11,00,11,193.85,ms
19227,10,11,00,11,168,ns
19228,11,11,00,11,109.70,us
19229,11,10,00,11,58.61,us
19230,11,00,00,11,305.94,ms
19231,11,00,00,01,33.29,us
19232,11,00,00,00,93.73,ms
19233,11,00,01,00,24,ns
19234,11,00,11,00,100.00,ms
19235,11,00,10,00,24,ns
19236,11,00,00,00,125.78,us
19237,10,00,00,00,1.49,us
19238,00,00,00,00,102.04,us
19239,00,01,00,00,68.82,us
19240,00,11,00,00,305.94,ms
19241,00,11,00,10,40.26,us
19242,00,11,00,11,193.84,ms
19243,01,11,00,11,2.19,us
19244,11,11,00,11,111.70,us
19245,11,10,00,11,65.07,us
19246,11,00,00,11,305.95,ms
19247,11,00,00,01,28.60,us
19248,11,00,00,00,93.71,ms
19249,11,00,01,00,32,ns
19250,11,00,11,00,100.00,ms
19251,11,00,10,00,32,ns
19252,11,00,00,00,124.23,us
19253,10,00,00,00,2.85,us
19254,00,00,00,00,95.82,us
19255,00,01,00,00,77.81,us
19256,00,11,00,00,305.98,ms
19257,00,11,00,01,40.70,us
19258,00,11,00,11,193.79,ms
19259,01,11,00,11,3.51,us
19260,11,11,00,11,97.99,us
19261,11,10,00,11,46.42,us
19262,11,00,00,11,305.95,ms
19263,11,00,00,01,70.10,us
19264,11,00,00,00,93.70,ms
19265,11,00,01,00,40,ns
19266,11,00,11,00,100.00,ms
19267,11,00,10,00,32,ns
19268,11,00,00,00,123.21,us
19269,10,00,00,00,3.66,us
19270,00,00,00,00,93.74,us
19271,00,01,00,00,47.68,us
19272,00,11,00,00,306.00,ms
19273,00,11,00,10,24.98,us
19274,00,11,00,11,193.82,ms
19275,01,11,00,11,4.80,us
19276,11,11,00,11,91.86,us
19277,11,10,00,11,90.01,us
19278,11,00,00,11,305.96,ms
19279,11,00,00,01,26.50,us
19280,11,00,00,00,93.69,ms
19281,11,00,01,00,32,ns
19282,11,00,11,00,100.00,ms
19283,11,00,10,00,40,ns
19284,11,00,00,00,126.63,us
19285,01,00,00,00,2.18,us
19286,00,00,00,00,87.28,us
19287,00,01,00,00,88.79,us
19288,00,11,00,00,305.97,ms
19289,00,11,00,10,29.90,us
19290,00,11,00,11,193.81,ms
19291,10,11,00,11,1.60,us
19292,11,11,00,11,93.14,us
19293,11,10,00,11,37.65,us
19294,11,00,00,11,306.02,ms
19295,11,00,00,10,16.52,us
19296,11,00,00,00,93.70,ms
19297,11,00,01,00,32,ns
19298,11,00,11,00,100.00,ms
19299,11,00,10,00,24,ns
19300,11,00,00,00,126.42,us
19301,01,00,00,00,936,ns
19302,00,00,00,00,92.33,us
19303,00,01,00,00,35.42,us
19304,00,11,00,00,306.03,ms
19305,00,11,00,01,12.22,us
19306,00,11,00,11,193.82,ms
19307,10,11,00,11,280,ns
19308,11,11,00,11,94.10,us
19309,11,10,00,11,41.89,us
19310,11,00,00,11,306.00,ms
19311,11,00,00,10,40.84,us
19312,11,00,00,00,93.69,ms
19313,11,00,01,00,32,ns
19314,11,00,11,00,100.00,ms
19315,11,00,10,00,32,ns
19316,11,00,00,00,125.82,us
19317,10,00,00,00,1.47,us
19318,00,00,00,00,66.26,us
19319,00,01,00,00,63.50,us
19320,00,11,00,00,306.00,ms
19321,00,11,00,01,46.41,us
19322,00,11,00,11,193.81,ms
19323,01,11,00,11,2.18,us
19324,11,11,00,11,88.86,us
19325,11,10,00,11,41.22,us
19326,11,00,00,11,306.04,ms
19327,11,00,00,10,49.86,us
19328,11,00,00,00,93.64,ms
19329,11,00,01,00,32,ns
19330,11,00,11,00,100.00,ms
19331,11,00,10,00,40,ns
19332,11,00,00,00,124.31,us
19333,10,00,00,00,2.79,us
19334,00,00,00,00,86.41,us
19335,00,01,00,00,40.62,us
19336,00,11,00,00,306.06,ms
19337,00,11,00,01,44.94,us
19338,00,11,00,11,193.75,ms
19339,01,11,00,11,3.48,us
19340,11,11,00,11,91.34,us
19341,11,10,00,11,39.22,us
19342,11,00,00,11,306.06,ms
19343,11,00,00,10,42.89,us
19344,11,00,00,00,93.63,ms
19345,11,00,01,00,32,ns
19346,11,00,11,00,100.00,ms
19347,11,00,10,00,40,ns
19348,11,00,00,00,122.74,us
19349,10,00,00,00,4.17,us
19350,00,00,00,00,81.22,us
19351,00,01,00,00,44.82,us
19352,00,11,00,00,306.06,ms
19353,00,11,00,01,47.26,us
19354,00,11,00,11,193.75,ms
19355,01,11,00,11,4.80,us
19356,11,11,00,11,81.16,us
19357,11,10,00,11,42.15,us
19358,11,00,00,11,306.08,ms
19359,11,00,00,10,43.36,us
19360,11,00,00,00,93.62,ms
19361,11,00,01,00,32,ns
19362,11,00,11,00,100.00,ms
19363,11,00,10,00,24,ns
19364,11,00,00,00,126.66,us
19365,01,00,00,00,2.16,us
19366,00,00,00,00,78.11,us
19367,00,01,00,00,47.86,us
19368,00,11,00,00,306.07,ms
19369,00,11,00,01,54.50,us
19370,00,11,00,11,193.74,ms
19371,10,11,00,11,1.56,us
19372,11,11,00,11,78.94,us
19373,11,10,00,11,43.95,us
19374,11,00,00,11,306.08,ms
19375,11,00,00,10,56.21,us
19376,11,00,00,00,93.61,ms
19377,11,00,01,00,32,ns
19378,11,00,11,00,100.00,ms
19379,11,00,10,00,32,ns
19380,11,00,00,00,126.44,us
19381,01,00,00,00,904,ns
19382,00,00,00,00,78.26,us
19383,00,01,00,00,47.76,us
19384,00,11,00,00,306.09,ms
19385,00,11,00,01,49.66,us
19386,00,11,00,11,193.72,ms
19387,10,11,00,11,288,ns
19388,11,11,00,11,80.57,us
19389,11,10,00,11,47.65,us
19390,11,00,00,11,306.09,ms
19391,11,00,00,10,61.03,us
19392,11,00,00,00,93.59,ms
19393,11,00,01,00,40,ns
19394,11,00,11,00,100.00,ms
19395,11,00,10,00,32,ns
19396,11,00,00,00,125.81,us
19397,10,00,00,00,1.46,us
19398,00,00,00,00,74.50,us
19399,00,01,00,00,49.81,us
19400,00,11,00,00,306.09,ms
19401,00,11,00,01,56.41,us
19402,00,11,00,11,193.71,ms
19403,01,11,00,11,2.20,us
19404,11,11,00,11,77.42,us
19405,11,10,00,11,47.06,us
19406,11,00,00,11,306.11,ms
19407,11,00,00,10,52.06,us
19408,11,00,00,00,93.58,ms
19409,11,00,01,00,24,ns
19410,11,00,11,00,100.00,ms
19411,11,00,10,00,24,ns
19412,11,00,00,00,124.29,us
19413,10,00,00,00,2.85,us
19414,00,00,00,00,78.62,us
19415,00,01,00,00,46.62,us
19416,00,11,00,00,306.10,ms
19417,00,11,00,01,59.45,us
19418,00,11,00,11,193.70,ms
19419,01,11,00,11,3.57,us
19420,11,11,00,11,76.42,us
19421,11,10,00,11,53.55,us
19422,11,00,00,11,306.11,ms
19423,11,00,00,10,58.87,us
19424,11,00,00,00,93.57,ms
19425,11,00,01,00,32,ns
19426,11,00,11,00,100.00,ms
19427,11,00,10,00,24,ns
19428,11,00,00,00,122.74,us
19429,10,00,00,00,4.18,us
19430,00,00,00,00,81.39,us
19431,00,01,00,00,40.63,us
19432,00,11,00,00,306.13,ms
19433,00,11,00,01,47.94,us
19434,00,11,00,11,193.68,ms
19435,01,11,00,11,4.84,us
19436,11,11,00,11,80.83,us
19437,11,10,00,11,50.55,us
19438,11,00,00,11,306.12,ms
19439,11,00,00,10,63.00,us
19440,11,00,00,00,93.55,ms
19441,11,00,01,00,32,ns
19442,11,00,11,00,100.00,ms
19443,11,00,10,00,32,ns
19444,11,00,00,00,126.73,us
19445,01,00,00,00,2.06,us
19446,00,00,00,00,73.04,us
19447,00,01,00,00,53.15,us
19448,00,11,00,00,306.12,ms
19449,00,11,00,01,62.51,us
19450,00,11,00,11,193.68,ms
19451,10,11,00,11,1.51,us
19452,11,11,00,11,81.74,us
19453,11,10,00,11,21.02,us
19454,11,00,00,11,306.20,ms
19455,11,00,00,10,25.81,us
19456,11,00,00,00,93.54,ms
19457,11,00,01,00,32,ns
19458,11,00,11,00,100.00,ms
19459,11,00,10,00,40,ns
19460,11,00,00,00,126.46,us
19461,01,00,00,00,832,ns
19462,00,00,00,00,78.00,us
19463,00,01,00,00,23.58,us
19464,00,11,00,00,306.19,ms
19465,00,11,00,01,35.20,us
19466,00,11,00,11,193.66,ms
19467,10,11,00,11,176,ns
19468,11,11,00,11,75.79,us
19469,11,10,00,11,22.84,us
19470,11,00,00,11,306.21,ms
19471,11,00,00,10,35.98,us
19472,11,00,00,00,93.52,ms
19473,11,00,01,00,40,ns
19474,11,00,11,00,100.00,ms
19475,11,00,10,00,40,ns
19476,11,00,00,00,125.78,us
19477,10,00,00,00,1.49,us
19478,00,00,00,00,71.58,us
19479,00,01,00,00,23.06,us
19480,00,11,00,00,306.22,ms
19481,00,11,00,01,23.00,us
19482,00,11,00,11,193.64,ms
19483,01,11,00,11,2.27,us
19484,11,11,00,11,86.18,us
19485,11,10,00,11,15.50,us
19486,11,00,00,11,306.21,ms
19487,11,00,00,10,8.28,us
19488,11,00,00,00,93.54,ms
19489,11,00,01,00,32,ns
19490,11,00,11,00,100.00,ms
19491,11,00,10,00,40,ns
19492,11,00,00,00,124.26,us
19493,10,00,00,00,2.91,us
19494,00,00,00,00,85.85,us
19495,00,01,00,00,11.62,us
19496,00,11,00,00,306.22,ms
19497,00,11,00,01,2.10,us
19498,00,11,00,11,193.66,ms
19499,01,11,00,11,3.55,us
19500,11,11,00,11,83.84,us
19501,11,10,00,11,18.23,us
19502,11,00,00,11,306.23,ms
19503,11,00,00,01,6.31,us
19504,11,00,00,00,93.53,ms
19505,11,00,01,00,32,ns
19506,11,00,11,00,100.00,ms
19507,11,00,10,00,40,ns
19508,11,00,00,00,122.70,us
19509,10,00,00,00,4.25,us
19510,00,00,00,00,89.39,us
19511,00,01,00,00,6.83,us
19512,00,11,00,00,306.24,ms
19513,00,11,00,10,120,ns
19514,00,11,00,11,193.65,ms
19515,01,11,00,11,4.87,us
19516,11,11,00,11,88.63,us
19517,11,10,00,11,8.70,us
19518,11,00,00,11,306.24,ms
19519,11,00,00,01,3.42,us
19520,11,00,00,00,93.52,ms
19521,11,00,01,00,40,ns
19522,11,00,11,00,100.00,ms
19523,11,00,10,00,40,ns
19524,11,00,00,00,126.73,us
19525,01,00,00,00,2.10,us
19526,00,00,00,00,82.58,us
19527,00,01,00,00,6.88,us
19528,00,11,00,00,306.25,ms
19529,00,11,00,10,12.59,us
19530,00,11,00,11,193.63,ms
19531,10,11,00,11,1.46,us
19532,11,11,00,11,84.54,us
19533,11,10,00,11,37.86,us
19534,11,00,00,11,306.23,ms
19535,11,00,00,10,5.03,us
19536,11,00,00,00,93.50,ms
19537,11,00,01,00,24,ns
19538,11,00,11,00,100.00,ms
19539,11,00,10,00,24,ns
19540,11,00,00,00,126.51,us
19541,01,00,00,00,848,ns
19542,00,00,00,00,83.86,us
19543,00,01,00,00,9.47,us
19544,00,11,00,00,306.27,ms
19545,00,11,00,01,13.87,us
19546,00,11,00,11,193.62,ms
19547,10,11,00,11,168,ns
19548,11,11,00,11,85.54,us
19549,11,10,00,11,57.94,us
19550,11,00,00,11,306.23,ms
19551,11,00,00,01,7.81,us
19552,11,00,00,00,93.49,ms
19553,11,00,01,00,40,ns
19554,11,00,11,00,100.00,ms
19555,11,00,10,00,40,ns
19556,11,00,00,00,125.81,us
19557,10,00,00,00,1.46,us
19558,00,00,00,00,87.31,us
19559,00,01,00,00,15.85,us
19560,00,11,00,00,306.27,ms
19561,00,11,00,10,6.17,us
19562,00,11,00,11,193.61,ms
19563,01,11,00,11,2.18,us
19564,11,11,00,11,88.16,us
19565,11,10,00,11,55.25,us
19566,11,00,00,11,306.24,ms
19567,11,00,00,10,2.73,us
19568,11,00,00,00,93.48,ms
19569,11,00,01,00,32,ns
19570,11,00,11,00,100.00,ms
19571,11,00,10,00,40,ns
19572,11,00,00,00,124.27,us
19573,10,00,00,00,2.83,us
19574,00,00,00,00,86.35,us
19575,00,01,00,00,47.81,us
19576,00,11,00,00,306.25,ms
19577,00,11,00,10,12.77,us
19578,00,11,00,11,193.59,ms
19579,01,11,00,11,3.52,us
19580,11,11,00,11,87.15,us
19581,11,10,00,11,8.92,us
19582,11,00,00,11,306.30,ms
19583,11,00,00,01,2.83,us
19584,11,00,00,00,93.47,ms
19585,11,00,01,00,40,ns
19586,11,00,11,00,100.00,ms
19587,11,00,10,00,32,ns
19588,11,00,00,00,122.74,us
19589,10,00,00,00,4.20,us
19590,00,00,00,00,83.57,us
19591,00,01,00,00,9.70,us
19592,00,11,00,00,306.30,ms
19593,00,11,00,10,2.46,us
19594,00,11,00,11,193.59,ms
19595,01,11,00,11,4.77,us
19596,11,11,00,11,84.34,us
19597,11,10,00,11,19.77,us
19598,11,00,00,11,306.30,ms
19599,11,00,00,01,15.13,us
19600,11,00,00,00,93.45,ms
19601,11,00,01,00,40,ns
19602,11,00,11,00,100.00,ms
19603,11,00,10,00,40,ns
19604,11,00,00,00,126.69,us
19605,01,00,00,00,2.10,us
19606,00,00,00,00,86.56,us
19607,00,01,00,00,5.08,us
19608,00,11,00,00,306.32,ms
19609,00,11,00,10,2.74,us
19610,00,11,00,11,193.58,ms
19611,10,11,00,11,1.52,us
19612,11,11,00,11,89.66,us
19613,11,10,00,11,35.22,us
19614,11,00,00,11,306.29,ms
19615,11,00,00,01,2.80,us
19616,11,00,00,00,93.44,ms
19617,11,00,01,00,32,ns
19618,11,00,11,00,100.00,ms
19619,11,00,10,00,32,ns
19620,11,00,00,00,126.46,us
19621,01,00,00,00,864,ns
19622,00,00,00,00,82.38,us
19623,00,01,00,00,45.83,us
19624,00,11,00,00,306.29,ms
19625,00,11,00,10,18.54,us
19626,00,11,00,11,193.55,ms
19627,10,11,00,11,248,ns
19628,11,11,00,11,86.74,us
19629,11,10,00,11,46.70,us
19630,11,00,00,11,306.30,ms
19631,11,00,00,01,5.87,us
19632,11,00,00,00,93.43,ms
19633,11,00,01,00,32,ns
19634,11,00,11,00,100.00,ms
19635,11,00,10,00,40,ns
19636,11,00,00,00,125.78,us
19637,10,00,00,00,1.49,us
19638,00,00,00,00,83.15,us
19639,00,01,00,00,44.47,us
19640,00,11,00,00,306.30,ms
19641,00,11,00,10,11.97,us
19642,00,11,00,11,193.55,ms
19643,01,11,00,11,2.25,us
19644,11,11,00,11,88.66,us
19645,11,10,00,11,37.87,us
19646,11,00,00,11,306.32,ms
19647,11,00,00,01,6.94,us
19648,11,00,00,00,93.41,ms
19649,11,00,01,00,40,ns
19650,11,00,11,00,100.00,ms
19651,11,00,10,00,32,ns
19652,11,00,00,00,124.24,us
19653,10,00,00,00,2.90,us
19654,00,00,00,00,101.26,us
19655,00,01,00,00,33.34,us
19656,00,11,00,00,306.31,ms
19657,00,11,00,10,7.54,us
19658,00,11,00,11,193.53,ms
19659,01,11,00,11,3.59,us
19660,11,11,00,11,94.51,us
19661,11,10,00,11,31.18,us
19662,11,00,00,11,306.31,ms
19663,11,00,00,10,20.29,us
19664,11,00,00,00,93.41,ms
19665,11,00,01,00,40,ns
19666,11,00,11,00,100.00,ms
19667,11,00,10,00,40,ns
19668,11,00,00,00,123.42,us
19669,10,00,00,00,3.53,us
19670,00,00,00,00,56.90,us
19671,00,01,00,00,71.03,us
19672,00,11,00,00,306.31,ms
19673,00,11,00,01,19.97,us
19674,00,11,00,11,193.53,ms
19675,01,11,00,11,4.82,us
19676,11,11,00,11,92.92,us
19677,11,10,00,11,42.42,us
19678,11,00,00,11,306.33,ms
19679,11,00,00,01,6.16,us
19680,11,00,00,00,93.39,ms
19681,11,00,01,00,40,ns
19682,11,00,11,00,100.00,ms
19683,11,00,10,00,40,ns
19684,11,00,00,00,126.71,us
19685,01,00,00,00,2.08,us
19686,00,00,00,00,87.54,us
19687,00,01,00,00,42.02,us
19688,00,11,00,00,306.34,ms
19689,00,11,00,10,7.64,us
19690,00,11,00,11,193.51,ms
19691,10,11,00,11,1.49,us
19692,11,11,00,11,93.34,us
19693,11,10,00,11,36.49,us
19694,11,00,00,11,306.35,ms
19695,11,00,00,01,16.68,us
19696,11,00,00,00,93.37,ms
19697,11,00,01,00,48,ns
19698,11,00,11,00,100.00,ms
19699,11,00,10,00,48,ns
19700,11,00,00,00,126.46,us
19701,01,00,00,00,840,ns
19702,00,00,00,00,92.93,us
19703,00,01,00,00,43.03,us
19704,00,11,00,00,306.34,ms
19705,00,11,00,10,8.26,us
19706,00,11,00,11,193.50,ms
19707,10,11,00,11,152,ns
19708,11,11,00,11,91.26,us
19709,11,10,00,11,40.51,us
19710,11,00,00,11,306.36,ms
19711,11,00,00,01,5.34,us
19712,11,00,00,00,93.37,ms
19713,11,00,01,00,40,ns
19714,11,00,11,00,100.00,ms
19715,11,00,10,00,40,ns
19716,11,00,00,00,125.81,us
19717,10,00,00,00,1.46,us
19718,00,00,00,00,87.01,us
19719,00,01,00,00,42.13,us
19720,00,11,00,00,306.36,ms
19721,00,11,00,10,21.42,us
19722,00,11,00,11,193.47,ms
19723,01,11,00,11,2.30,us
19724,11,11,00,11,93.06,us
19725,11,10,00,11,44.22,us
19726,11,00,00,11,306.37,ms
19727,11,00,00,01,4.96,us
19728,11,00,00,00,93.35,ms
19729,11,00,01,00,32,ns
19730,11,00,11,00,100.00,ms
19731,11,00,10,00,32,ns
19732,11,00,00,00,124.28,us
19733,10,00,00,00,2.92,us
19734,00,00,00,00,88.50,us
19735,00,01,00,00,43.82,us
19736,00,11,00,00,306.37,ms
19737,00,11,00,10,8.99,us
19738,00,11,00,11,193.47,ms
19739,01,11,00,11,3.56,us
19740,11,11,00,11,91.74,us
19741,11,10,00,11,46.02,us
19742,11,00,00,11,306.38,ms
19743,11,00,00,01,13.94,us
19744,11,00,00,00,93.33,ms
19745,11,00,01,00,40,ns
19746,11,00,11,00,100.00,ms
19747,11,00,10,00,40,ns
19748,11,00,00,00,122.70,us
19749,10,00,00,00,4.25,us
19750,00,00,00,00,93.32,us
19751,00,01,00,00,45.56,us
19752,00,11,00,00,306.43,ms
19753,00,11,00,01,840,ns
19754,00,11,00,11,193.42,ms
19755,01,11,00,11,4.89,us
19756,11,11,00,11,91.75,us
19757,11,10,00,11,37.83,us
19758,11,00,00,11,306.40,ms
19759,11,00,00,01,18.35,us
19760,11,00,00,00,93.32,ms
19761,11,00,01,00,40,ns
19762,11,00,11,00,100.00,ms
19763,11,00,10,00,40,ns
19764,11,00,00,00,126.73,us
19765,01,00,00,00,2.08,us
19766,00,00,00,00,65.39,us
19767,00,01,00,00,38.22,us
19768,00,11,00,00,306.43,ms
19769,00,11,00,10,10.90,us
19770,00,11,00,11,193.44,ms
19771,10,11,00,11,1.49,us
19772,11,11,00,11,75.43,us
19773,11,01,00,11,24.38,us
19774,11,00,00,11,306.39,ms
19775,11,00,00,10,53.72,us
19776,11,00,00,00,93.32,ms
19777,11,00,01,00,40,ns
19778,11,00,11,00,100.00,ms
19779,11,00,10,00,40,ns
19780,11,00,00,00,126.51,us
19781,01,00,00,00,832,ns
19782,00,00,00,00,71.58,us
19783,00,10,00,00,21.52,us
19784,00,11,00,00,306.37,ms
19785,00,11,00,01,53.11,us
19786,00,11,00,11,193.47,ms
19787,10,11,00,11,176,ns
19788,11,11,00,11,37.30,us
19789,11,01,00,11,25.18,us
19790,11,00,00,11,306.41,ms
19791,11,00,00,10,51.50,us
19792,11,00,00,00,93.34,ms
19793,11,00,01,00,40,ns
19794,11,00,11,00,100.00,ms
19795,11,00,10,00,40,ns
19796,11,00,00,00,125.78,us
19797,10,00,00,00,1.49,us
19798,00,00,00,00,75.66,us
19799,00,10,00,00,18.11,us
19800,00,11,00,00,306.40,ms
19801,00,11,00,01,56.41,us
19802,00,11,00,11,193.43,ms
