network_time,rpi_time,network_reference,rpi_reference,instant_drift_coefficient,ema_drift_coefficient,drift_coefficient
1025730299.757415,1508319273.604751,1025730294.747376,1508319268.594746,0.9999931948920574,1.0000256688810247,1.0000126792854378
1025730304.767364,1508319278.614751,1025730299.757415,1508319273.604751,1.0000101840510243,1.0000194749490245,1.0000157585898244
1025730309.777373,1508319283.624746,1025730304.767364,1508319278.614751,0.9999972160754463,1.0000105713995933,1.0000052292699344
1025730314.787352,1508319288.634745,1025730309.777373,1508319283.624746,1.0000039498652644,1.0000079227858618,1.0000063336176228
1025730319.797361,1508319293.644753,1025730314.787352,1508319288.634745,0.9999998096461888,1.0000046775299927,1.0000027303764711
1025730324.80734,1508319298.654746,1025730319.797361,1508319293.644753,1.0000028077355494,1.0000039296122152,1.0000034808615488
1025730329.817379,1508319303.664749,1025730324.80734,1508319298.654746,0.9999927903924627,0.9999994739243142,0.9999968005115736
1025730334.827327,1508319308.674751,1025730329.817379,1508319303.664749,1.0000108027103858,1.000004005438743,1.0000067243474
1025730339.837336,1508319313.684746,1025730334.827327,1508319308.674751,0.9999972160754463,1.0000012896934243,0.9999996602462331
1025730344.847375,1508319318.694764,1025730339.837336,1508319313.684746,0.9999957646530987,0.9999990796772941,0.9999977536676159
1025730349.857323,1508319323.704748,1025730344.847375,1508319318.694764,1.000007185943913,1.0000023221839416,1.0000042676879302
1025730354.867424,1508319328.714758,1025730349.857323,1508319323.704748,0.9999818453383195,0.9999941314456928,0.9999892170027436
1025730359.877342,1508319333.724759,1025730354.867424,1508319328.714758,1.0000166086719444,1.0000031223361936,1.000008516870494
1025730364.88732,1508319338.734752,1025730359.877342,1508319333.724759,1.0000029505023253,1.0000030536026463,1.0000030123625179
1025730369.897268,1508319343.744745,1025730364.88732,1508319338.734752,1.0000089943271493,1.0000054298924475,1.0000068556663282
1025730374.907308,1508319348.75475,1025730369.897268,1508319343.744745,0.9999930283346327,1.0000004692693216,0.999997492895446
1025730379.917287,1508319353.764747,1025730374.907308,1508319348.75475,1.0000035691553595,1.0000017092237368,1.0000024531963858
1025730384.927265,1508319358.774747,1025730379.917287,1508319353.764747,1.000004378164741,1.0000027768001385,1.0000034173459795
1025730389.937304,1508319363.784749,1025730384.927265,1508319358.774747,0.999992647627957,0.9999987251312659,0.9999962941299423
1025730394.947282,1508319368.794746,1025730389.937304,1508319363.784749,1.0000037833054911,1.0000007484009559,1.00000196236277
1025730399.95726,1508319373.80475,1025730394.947282,1508319368.794746,1.000005187173443,1.0000025239099508,1.0000035892153476
1025730404.9673,1508319378.814768,1025730399.95726,1508319373.80475,0.9999956218894298,0.9999997631017424,0.9999981066168174
1025730409.977248,1508319383.824752,1025730404.9673,1508319378.814768,1.0000072097386008,1.0000027417564858,1.000004528949332
1025730414.987226,1508319388.834751,1025730409.977248,1508319383.824752,1.000004140221005,1.0000033011422935,1.0000036367737781
1025730419.997236,1508319393.844747,1025730414.987226,1508319388.834751,0.9999972398702643,1.0000008766334818,0.9999994219281948
1025730425.007245,1508319398.854747,1025730419.997236,1508319393.844747,0.9999982154329784,0.9999998121532804,0.9999991734651595
1025730430.017224,1508319403.864752,1025730425.007245,1508319398.854747,1.0000051871724556,1.0000019621609504,1.0000032521655524
1025730435.027263,1508319408.874747,1025730430.017224,1508319403.864752,0.9999911961890253,0.9999976557721804,0.9999950719389183
1025730440.037211,1508319413.884746,1025730435.027263,1508319408.874747,1.000010207847722,1.000002676602397,1.0000056891005271
1025730445.04719,1508319418.894747,1025730440.037211,1508319413.884746,1.0000043781639074,1.0000033572270013,1.0000037656017637
1025730450.057198,1508319423.904747,1025730445.04719,1508319418.894747,0.9999983819922976,1.0000013671331198,1.000000173076791
1025730455.067176,1508319428.914746,1025730450.057198,1508319423.904747,1.000004211604226,1.0000025049215624,1.0000031875946278
1025730460.077185,1508319433.924746,1025730455.067176,1508319428.914746,0.9999981916387946,1.0000007796084551,0.9999997444205909
1025730465.087194,1508319438.934753,1025730460.077185,1508319433.924746,0.9999995954981418,1.0000003059643299,1.0000000217778546
1025730470.097172,1508319443.944759,1025730465.087194,1508319438.934753,1.0000055678834205,1.000002410731966,1.000003673592548
1025730475.107151,1508319448.954751,1025730470.097172,1508319443.944759,1.000002617380597,1.0000024933914184,1.0000025429870898
1025730480.11719,1508319453.964759,1025730475.107151,1508319448.954751,0.9999938373321711,0.9999990309677196,0.9999969535135003
1025730485.12717,1508319458.974748,1025730480.11719,1508319453.964759,1.0000017607829754,1.000000122893822,1.0000007780494833
1025730490.137179,1508319463.984748,1025730485.12717,1508319458.974748,0.9999981916387946,0.999999350391811,0.9999988868906043
1025730495.147157,1508319468.994753,1025730490.137179,1508319463.984748,1.0000054013229338,1.0000017707642601,1.0000032229877296
1025730500.157136,1508319474.004746,1025730495.147157,1508319468.994753,1.0000028077355494,1.0000021855527756,1.000002434425885
1025730505.167115,1508319479.014746,1025730500.157136,1508319474.004746,1.000004187808955,1.0000029864552473,1.0000034669967304
1025730510.177124,1508319484.024748,1025730505.167115,1508319479.014746,0.9999986199348695,1.000001239847096,1.0000001918822055
1025730515.187102,1508319489.034746,1025730510.177124,1508319484.024748,1.0000039736604844,1.0000023333724515,1.0000029894876648
1025730520.197111,1508319494.044746,1025730515.187102,1508319489.034746,0.9999981916387946,1.0000006766789888,0.9999996826629111
1025730525.207121,1508319499.054754,1025730520.197111,1508319494.044746,0.9999996192924503,1.0000002537243735,0.9999999999516043
1025730530.217098,1508319504.064752,1025730525.207121,1508319499.054754,1.0000042116050276,1.0000018368766352,1.0000027867679921
1025730535.227076,1508319509.074745,1025730530.217098,1508319504.064752,1.0000029505023253,1.0000022823269112,1.0000025495970768
1025730540.237085,1508319514.084752,1025730535.227076,1508319509.074745,0.9999996430865957,1.000001226630785,1.0000005932131093
1025730545.247095,1508319519.094754,1025730540.237085,1508319514.084752,0.9999983819929136,1.0000000887756364,0.9999994060625473
1025730550.257074,1508319524.104745,1025730545.247095,1508319519.094754,1.0000023794369062,1.0000010050401444,1.0000015547988492
1025730555.267052,1508319529.114748,1025730550.257074,1508319524.104745,1.0000049968184543,1.0000026017514685,1.0000035597782628
1025730560.277062,1508319534.124752,1025730555.267052,1508319529.114748,0.999998810288907,1.0000010851664438,1.000000175215429
1025730565.287069,1508319539.134746,1025730560.277062,1508319534.124752,0.9999974302224495,0.999999623188846,0.9999987460022874
1025730570.297048,1508319544.144748,1025730565.287069,1508319539.134746,1.00000456851886,1.0000016013208517,1.000002788200055
1025730575.307911,1508319549.154747,1025730570.297048,1508319544.144748,0.9998275688400716,0.9999319883285396,0.9998902205331524
1025730580.327045,1508319554.174747,1025730575.307911,1508319549.154747,1.0001725507829542,1.0000282133103053,1.000085948299365
1025730585.337024,1508319559.184747,1025730580.327045,1508319554.174747,1.000004187808955,1.000018603109765,1.000012836989441
1025730590.347491,1508319564.194747,1025730585.337024,1508319559.184747,0.9999067827426925,0.9999738749629361,0.9999470380748388
1025730595.367021,1508319569.214752,1025730590.347491,1508319564.194747,1.0000946401405433,1.0000221810339789,1.0000511646766046
1025730600.37703,1508319574.224748,1025730595.367021,1508319569.214752,0.9999973826350973,1.0000122616744263,1.0000063100586947
1025730605.387009,1508319579.234751,1025730600.37703,1508319574.224748,1.0000048064625506,1.000009279589676,1.0000074903388259
1025730610.396987,1508319584.24475,1025730605.387009,1508319579.234751,1.000004211604226,1.000007252395496,1.000006036078988
1025730615.406995,1508319589.254748,1025730610.396987,1508319584.24475,0.9999980012846029,1.0000035519511388,1.0000013316845244
1025730620.416974,1508319594.264747,1025730615.406995,1508319589.254748,1.000003973659728,1.0000037206345744,1.0000038218446359
1025730625.426984,1508319599.274752,1025730620.416974,1508319594.264747,0.9999990006426819,1.0000018326378175,1.0000006998397633
1025730630.436993,1508319604.284751,1025730625.426984,1508319599.274752,0.9999980012849834,1.000000300096684,0.9999993805720038
1025730635.446971,1508319609.294746,1025730630.436993,1508319604.284751,1.00000337880105,1.0000015315784303,1.0000022704674782
1025730640.45695,1508319614.304745,1025730635.446971,1508319609.294746,1.0000040212484673,1.000002527446445,1.0000031249672539
1025730645.466959,1508319619.314747,1025730640.45695,1508319614.304745,0.9999986199348695,1.0000009644418149,1.0000000266390368
1025730650.476968,1508319624.324751,1025730645.466959,1508319619.314747,0.999998953054039,1.0000001598867045,0.9999996771536384
1025730655.486946,1508319629.334746,1025730650.476968,1508319624.324751,1.0000034025955047,1.0000014569702247,1.0000022352203366
1025730660.496955,1508319634.344747,1025730655.486946,1508319629.334746,0.9999984295810583,1.000000246014558,0.9999995194411582
1025730665.506965,1508319639.354756,1025730660.496955,1508319634.344747,0.9999998096462251,1.0000000714672248,0.9999999667388249
1025730670.516974,1508319644.364758,1025730665.506965,1508319639.354756,0.9999985961406097,0.9999994813365787,0.9999991272581912
1025730675.526922,1508319649.374753,1025730670.516974,1508319644.364758,1.0000093750394097,1.000003438817711,1.0000058133063905
1025730680.536899,1508319654.384745,1025730675.526922,1508319649.374753,1.000002974297336,1.0000032530095608,1.0000031415246708
1025730685.546908,1508319659.394746,1025730680.536899,1508319654.384745,0.9999984295810583,1.0000013236381597,1.0000001660153193
1025730690.556887,1508319664.404747,1025730685.546908,1508319659.394746,1.0000043781639074,1.000002545448459,1.0000032785346382
1025730695.566897,1508319669.414752,1025730690.556887,1508319664.404747,0.9999990006426819,1.000001127526148,1.0000002767727616
1025730700.576936,1508319674.424758,1025730695.566897,1508319669.414752,0.9999934090386541,0.9999980401311505,0.9999961876941519
1025730705.586884,1508319679.434752,1025730700.576936,1508319674.424758,1.0000091846832795,1.0000024979520021,1.0000051726445132
1025730710.596862,1508319684.444746,1025730705.586884,1508319679.434752,1.0000032122405114,1.000002783667406,1.000002955096648
1025730715.606932,1508319689.45476,1025730710.596862,1508319684.444746,0.999988816849838,0.9999971969403787,0.9999938449041624
1025730720.616849,1508319694.464748,1025730715.606932,1508319689.45476,1.000014157825105,1.0000039812942692,1.0000080519066035
1025730725.626858,1508319699.474749,1025730720.616849,1508319694.464748,0.9999984295810583,1.0000017606089848,1.0000004281978143
1025730730.636897,1508319704.484766,1025730725.626858,1508319699.474749,0.999995598094408,0.9999992956031541,0.9999978165996557
1025730735.646845,1508319709.494752,1025730730.636897,1508319704.484766,1.0000075666561732,1.0000026040243617,1.0000045890770863
1025730740.656856,1508319714.50475,1025730735.646845,1508319709.494752,0.9999974302245285,1.0000005345044283,0.9999992927924684
1025730745.666895,1508319719.514762,1025730740.656856,1508319714.50475,0.9999945749489129,0.9999981506822222,0.9999967203888984
1025730750.676843,1508319724.52475,1025730745.666895,1508319719.514762,1.000007994957466,1.0000020883923197,1.0000044510183783
1025730755.686821,1508319729.534745,1025730750.676843,1508319724.52475,1.0000034025955047,1.0000026140735938,1.0000029294823582
1025730760.697044,1508319734.544804,1025730755.686821,1508319729.534745,0.9999672843360232,0.9999884821785656,0.9999800030415487
1025730765.706809,1508319739.554749,1025730760.697044,1508319734.544804,1.0000359072365455,1.0000074522017575,1.0000188342156728
1025730770.716818,1508319744.564753,1025730765.706809,1508319739.554749,0.9999990244366949,1.0000040810957325,1.0000020584321174
1025730775.726826,1508319749.574748,1025730770.716818,1508319744.564753,0.9999974064287683,1.0000014112289468,0.9999998093088754
1025730780.736804,1508319754.584749,1025730775.726826,1508319749.574748,1.0000045685197296,1.00000267414526,1.0000034318950477
1025730785.746783,1508319759.594753,1025730780.736804,1508319754.584749,1.000004996817503,1.0000036032141573,1.0000041606554957
1025730790.756791,1508319764.60475,1025730785.746783,1508319759.594753,0.999997787136472,1.0000012767830833,0.9999998809244388
1025730795.76677,1508319769.614752,1025730790.756791,1508319764.60475,1.0000046161075982,1.0000026125128891,1.0000034139507727
1025730800.776778,1508319774.624752,1025730795.76677,1508319769.614752,0.9999984057864906,1.0000009298223298,0.9999999202079941
1025730805.786788,1508319779.634754,1025730800.776778,1508319774.624752,0.9999983819929136,0.9999999106905634,0.9999992992115034
1025730810.796737,1508319784.644745,1025730805.786788,1508319779.634754,1.0000084232571556,1.0000033157172001,1.0000053587331823
1025730815.806746,1508319789.654745,1025730810.796737,1508319784.644745,0.9999981916387946,1.000001266085838,1.0000000363070205
1025730820.816755,1508319794.66475,1025730815.806746,1508319789.654745,0.9999991909963029,1.000000436050024,0.9999999380285356
1025730825.826733,1508319799.674751,1025730820.816755,1508319794.66475,1.0000045923142125,1.0000020985556994,1.0000030960591046
