delay_us,accumulated_us
-3640.0,106500769.99999997
-4560.0,107001419.99999997
-5540.0,107502119.99999997
-6520.0,108002829.99999997
-7550.0,108503559.99999997
-2160.0,108997859.99999997
-2870.0,109498279.99999997
-3680.0,109998759.99999997
-1580.0,110499179.99999997
-2240.0,110999659.99999997
-2930.0,111500149.99999997
-3650.0,112000659.99999997
-4400.0,112501179.99999997
-5160.0,113001709.99999997
-5940.0,113502249.99999997
-1640.0,113997719.99999997
-2200.0,114498019.99999997
-2780.0,114998349.99999997
-3360.0,115498689.99999997
-1650.0,115999019.99999997
-2170.0,116499369.99999997
-2690.0,116999729.99999997
-3230.0,117500089.99999997
-3780.0,118000459.99999997
-4340.0,118500839.99999997
-1300.0,118997589.99999997
-1710.0,119497809.99999997
-2370.0,119998289.99999997
-1430.0,120499039.99999997
-2430.0,120999799.99999997
-3290.0,121500539.99999997
-4150.0,122001269.99999997
-5000.0,122501979.99999997
-5830.0,123002689.99999997
-6670.0,123503379.99999997
-1070.0,123997639.99999997
-1460.0,124497899.99999997
-1910.0,124998199.99999997
-2340.0,125498489.99999997
-1430.0,125998789.99999997
-1790.0,126499049.99999997
-2160.0,126999319.99999997
-2510.0,127499579.99999997
-2860.0,127999819.99999997
-3210.0,128500059.99999997
-689.56,128997449.55999997
-910.6,129497550.15999997
-1120.0,129997650.15999997
-1330.0,130497760.15999997
-551.04,130997841.19999997
-709.84,131497921.03999998
-855.28,131997996.31999998
-1020.0,132498066.31999998
-1150.0,132998126.31999998
-1280.0,133498186.31999998
-559.48,133997355.79999998
-664.32,134497370.11999997
-769.2,134997399.31999996
-872.68,135497401.99999997
-153.2,135997415.19999996
-215.92,136497431.11999995
-280.4,136997431.51999995
-338.6,137497430.11999995
-383.72,137997433.83999994
-440.92,138497414.75999993
-284.32,138997199.07999992
-318.12,139497187.19999993
-371.88,139997169.07999992
-417.36,140497146.43999994
132.48,140997248.91999993
120.32,141497199.23999992
105.84,141997155.07999992
75.04,142497120.11999992
90.44,142997070.5599999
87.48,143497028.0399999
97.12,143996995.1599999
-227.64,144497162.7999999
-245.52,144997138.3199999
-255.88,145497114.1999999
96.08,145997180.2799999
94.2,146497134.4799999
100.28,146997104.7599999
98.92,147497053.6799999
106.92,147997020.59999987
116.56,148496997.15999988
-206.88,148997154.03999987
-213.4,149497117.43999988
-216.68,149997094.1199999
-226.08,150497050.1999999
72.24,150997082.4399999
83.92,151497066.3599999
91.44,151997027.7999999
99.76,152496997.55999988
163.52,152997021.0799999
128.84,153496929.9199999
138.32,153996898.2399999
-186.6,154497064.83999988
-195.2,154997030.03999987
-192.56,155496992.59999987
-33.96,155996966.55999988
-33.96,156496930.5199999
-24.28,156996894.7999999
-14.76,157496869.55999988
