delay_us,accumulated_us
-67.93,153998502.424
-85.23,154498507.65399998
-68.82,154998486.47399998
-78.04,155498484.51399997
-90.42,155998494.93399996
-75.05,156498479.98399997
-90.84,156998480.82399997
15.98,157498496.80399996
22.25,157998489.05399996
24.18,158498483.23399997
19.03,158998482.26399997
37.59,159498489.85399997
37.81,159998477.66399997
23.23,160498470.89399996
49.55,160998480.44399998
47.29,161498467.73399997
34.74,161998462.47399998
-20.15,162498412.62399998
-30.31,162998412.934
-34.22,163498407.15399998
-24.7,163998391.85399997
-35.62,164498387.47399998
-46.76,164998394.23399997
-26.17,165498370.40399995
-21.62,165998362.02399996
-44.28,166498366.30399996
-31.12,166998347.42399997
-9.5,167498356.92399997
-19.06,167998355.98399997
-3.5,168498339.48399997
-2.93,168998332.41399997
-17.2,169498339.61399996
-3.58,169998323.19399998
-9.12,170498322.31399998
-16.74,170998329.054
1.38,171498310.434
-2.27,171998302.704
-12.86,172498335.564
-6.28,172998321.844
-3.1,173498314.944
-29.9,173998324.844
-13.37,174498308.21400002
-15.47,174998303.68400002
-28.16,175498311.844
-12.8,175998294.64400002
-11.68,176498286.32400003
-31.88,176998298.20400003
-3.57,177498241.77400002
-10.66,177998232.43400002
-13.79,178498236.224
-5.33,178998221.55400002
-7.96,179498209.51400003
-16.02,179998215.53400004
-3.54,180498199.07400003
-17.38,180998196.45400003
-15.68,181498192.13400003
5.3,181998177.43400005
-34.06,182498211.49400005
-39.06,182998210.55400005
-35.02,183498195.57400006
-94.86,183998240.43400007
-50.16,184498190.59400007
-31.88,184998172.47400007
-38.18,185498170.65400007
-47.16,185998187.81400007
-32.35,186498170.16400006
-41.74,186998161.90400007
-34.82,187498166.72400007
-17.94,187998144.66400006
-23.9,188498138.56400007
-36.72,188998145.28400007
-26.07,189498131.35400006
-35.62,189998126.97400007
-37.38,190498124.35400006
-16.23,190998110.58400005
-25.69,191498106.27400005
-40.93,191998117.20400006
-10.59,192498107.79400006
-10.25,192998098.04400006
-11.96,193498100.00400007
-3.22,193998083.22400007
-15.1,194498088.32400006
-20.69,194998089.01400006
1.02,195498070.03400007
-2.94,195998062.97400007
-15.86,196498068.83400008
0.192,196998049.02600008
-21.68,197498050.7060001
-37.17,197998047.87600008
-21.48,198498029.35600007
-23.13,198998022.48600006
-40.31,199498032.79600006
-17.28,199998020.07600006
-25.82,200498015.89600006
-31.67,200998027.56600004
-25.59,201498013.15600005
-17.16,201998010.31600004
-17.68,202497997.99600005
-85.73,202997983.72600004
-99.54,203497973.26600003
-114.7,203997977.96600002
-115.9,204497973.86600003
-111.23,204997955.09600002
