network_time,rpi_time,network_reference,rpi_reference,instant_drift_coefficient,ema_drift_coefficient,drift_coefficient
1025685043.333403,1509029769.41465,1025685038.316408,1509029764.39776,0.9999790902371272,0.9999937270711381,0.9999900678626353
1025685048.348448,1509029774.429614,1025685043.333403,1509029769.41465,0.9999838599440585,0.9999907669330141,0.9999890401857752
1025685053.363586,1509029779.444634,1025685048.348448,1509029774.429614,0.9999764678063189,0.9999864771950056,0.9999839748478339
1025685058.378632,1509029784.459623,1025685053.363586,1509029779.444634,0.9999886615534314,0.9999871325025331,0.9999875147652576
1025685063.3938,1509029789.474704,1025685058.378632,1509029784.459623,0.9999826243129978,0.9999857800456724,0.9999849911125038
1025685068.415742,1509029794.496551,1025685063.3938,1509029789.474704,0.9999810810631816,0.9999843703509251,0.9999835480289893
1025685073.437654,1509029799.518383,1025685068.415742,1509029794.496551,0.9999840719165076,0.9999842808205999,0.9999842285945768
1025685078.452791,1509029804.533423,1025685073.437654,1509029799.518383,0.9999806513037385,0.9999831919655413,0.9999825568000905
1025685083.47455,1509029809.555101,1025685078.452791,1509029804.533423,0.999983857784422,0.9999833917112055,0.9999835082295097
1025685088.496187,1509029814.576684,1025685083.47455,1509029809.555101,0.9999892699135212,0.9999851551719002,0.9999861838573054
1025685093.518037,1509029819.598438,1025685088.496187,1509029814.576684,0.9999808908114974,0.9999838758637793,0.9999831296007089
1025685098.539858,1509029824.620165,1025685093.518037,1509029819.598438,0.999981294251676,0.9999831013801483,0.9999826495980303
1025685103.561647,1509029829.64189,1025685098.539858,1509029824.620165,0.9999872287352507,0.999984339586679,0.9999850618738219
1025685108.57892,1509029834.659042,1025685103.561647,1509029829.64189,0.9999758600659343,0.9999817957304555,0.9999803118143251
1025685113.59787,1509029839.677934,1025685108.57892,1509029834.659042,0.9999884566064836,0.9999837939932639,0.9999849596465689
1025685118.619781,1509029844.699748,1025685113.59787,1509029839.677934,0.9999807011410753,0.9999828661376073,0.9999823248884744
1025685123.641634,1509029849.721532,1025685118.619781,1509029844.699748,0.9999862793734164,0.99998389010835,0.9999844874246167
1025685128.663455,1509029854.743266,1025685123.641634,1509029849.721532,0.9999826710707151,0.9999835243970594,0.9999833110654733
1025685133.685337,1509029859.765064,1025685128.663455,1509029854.743266,0.9999832647302005,0.9999834464970017,0.9999834010553015
1025685138.705082,1509029864.784732,1025685133.685337,1509029859.765064,0.9999846587427569,0.9999838101707281,0.9999840223137353
1025685143.726932,1509029869.80647,1025685138.705082,1509029864.784732,0.999977662426856,0.9999819658475665,0.9999808899923889
1025685148.748752,1509029874.828204,1025685143.726932,1509029869.80647,0.9999828847113922,0.9999822415067141,0.9999824023078836
1025685153.763859,1509029879.843234,1025685148.748752,1509029874.828204,0.9999846683248804,0.9999829695521639,0.999983394245343
1025685158.785678,1509029884.864995,1025685153.763859,1509029879.843234,0.9999884394630584,0.9999846105254322,0.9999855677598387
1025685163.807498,1509029889.886728,1025685158.785678,1509029884.864995,0.9999826948052772,0.9999840358093857,0.9999837005583585
1025685168.827455,1509029894.906583,1025685163.807498,1509029889.886728,0.9999796725050588,0.9999827268180875,0.9999819632398304
1025685173.849308,1509029899.928338,1025685168.827455,1509029894.906583,0.9999804872749971,0.9999820549551603,0.9999816630351195
1025685178.866765,1509029904.945666,1025685173.849308,1509029899.928338,0.99997429286368,0.9999797263277161,0.9999783679617071
1025685183.886327,1509029909.965217,1025685178.866765,1509029904.945666,0.9999978150972882,0.9999851529585877,0.9999883184932629
1025685188.900517,1509029914.979323,1025685183.886327,1509029909.965217,0.9999832152832027,0.9999845716559721,0.9999842325627798
1025685193.922337,1509029920.001049,1025685188.900517,1509029914.979323,0.9999812942481238,0.9999835884336176,0.9999830148872441
