network_time,rpi_time,network_reference,rpi_reference,instant_drift_coefficient,ema_drift_coefficient,drift_coefficient
1025670853.912528,1507631355.632179,1025670848.899278,1507631350.618751,1.0000355018140998,1.000046583562391,1.0000421508630746
1025670858.930111,1507631360.650264,1025670853.912528,1507631355.632179,1.0001000462407976,1.0000679686337537,1.0000807996765713
1025670863.954988,1507631365.675429,1025670858.930111,1507631360.650264,1.0000573404792967,1.0000637173719709,1.000061166614901
1025670868.97254,1507631370.693261,1025670863.954988,1507631365.675429,1.0000557610965592,1.0000605348618063,1.0000586253557076
1025670873.990612,1507631375.711566,1025670868.97254,1507631370.693261,1.000046442968664,1.0000548981045494,1.000051516050195
1025670879.008408,1507631380.729793,1025670873.990612,1507631375.711566,1.0000859301588083,1.0000673109262528,1.000074758619275
1025670884.02599,1507631385.747662,1025670879.008408,1507631380.729793,1.000057186261546,1.0000632610603701,1.0000608311408405
1025670889.043604,1507631390.765625,1025670884.02599,1507631385.747662,1.0000695401419935,1.0000657726930196,1.000067279672609
1025670894.061126,1507631395.783322,1025670889.043604,1507631390.765625,1.000034901381028,1.0000534241682228,1.0000460150533448
1025670899.079074,1507631400.801607,1025670894.061126,1507631395.783322,1.0000671123417126,1.0000588994376187,1.000062184599256
1025670904.096626,1507631405.819579,1025670899.079074,1507631400.801607,1.000083701040979,1.0000688200789627,1.000074772463769
1025670909.114269,1507631410.837518,1025670904.096626,1507631405.819579,1.000059014935245,1.0000648980214755,1.0000625447869833
1025670914.131366,1507631415.855196,1025670909.114269,1507631410.837518,1.0001158092175013,1.0000852624998857,1.0000974811869319
1025670919.146752,1507631420.870558,1025670914.131366,1507631415.855196,0.9999952224879063,1.0000492464950939,1.0000276368922187
1025670924.16406,1507631425.888253,1025670919.146752,1507631420.870558,1.0000771236994286,1.0000603973768278,1.0000670879058682
1025670929.181306,1507631430.905762,1025670924.16406,1507631425.888253,1.0000524143508878,1.0000572041664517,1.000055288240226
1025670934.198523,1507631435.923332,1025670929.181306,1507631430.905762,1.0000703534855162,1.0000624638940776,1.000065619730653
1025670939.215892,1507631440.940919,1025670934.198523,1507631435.923332,1.000043455802111,1.0000548606572908,1.0000502987152187
1025670944.232805,1507631445.958544,1025670939.215892,1507631440.940919,1.000141927332303,1.0000896873272955,1.0001105833292985
1025670949.247977,1507631450.973735,1025670944.232805,1507631445.958544,1.0000038031569625,1.0000553336591622,1.0000347214582823
1025670954.265285,1507631455.991262,1025670949.247977,1507631450.973735,1.0000436226469966,1.000050649254296,1.0000478386113762
1025670959.282655,1507631461.009011,1025670954.265285,1507631455.991262,1.000075554631582,1.0000606114052104,1.0000665886957592
1025670964.300085,1507631466.026723,1025670959.282655,1507631461.009011,1.0000561901157998,1.0000588428894461,1.0000577817799876
1025670969.317241,1507631471.044257,1025670964.300085,1507631466.026723,1.0000753440109886,1.0000654433380631,1.0000694036072333
1025670974.33458,1507631476.061897,1025670969.317241,1507631471.044257,1.0000600164082865,1.0000632725661525,1.000061970103006
1025670979.35207,1507631481.079685,1025670974.33458,1507631476.061897,1.0000593731154115,1.000061712785856,1.0000607769176781
1025670984.369379,1507631486.097316,1025670979.35207,1507631481.079685,1.0000641746973542,1.0000626975504554,1.000063288409215
1025670989.386626,1507631491.114884,1025670984.369379,1507631486.097316,1.0000639616526608,1.0000632031913375,1.0000635065758667
1025670994.400578,1507631496.129137,1025670989.386626,1507631491.114884,1.0000600569499658,1.0000619446947887,1.0000611895968596
1025670999.417795,1507631501.146615,1025670994.400578,1507631496.129137,1.00005203449407,1.0000579806145011,1.0000556021663285
1025671004.435073,1507631506.16418,1025670999.417795,1507631501.146615,1.000057189726311,1.000057664259225,1.0000574744460593
1025671009.452412,1507631511.181897,1025671004.435073,1507631506.16418,1.000075317503669,1.0000647255570025,1.000068962335669
1025671014.469751,1507631516.19952,1025671009.452412,1507631511.181897,1.0000566425642734,1.000061492359911,1.0000595524416558
1025671019.486754,1507631521.217161,1025671014.469751,1507631516.19952,1.0001271454125087,1.00008775358095,1.0001035103135734
1025671024.508792,1507631526.239238,1025671019.486754,1507631521.217161,1.0000077620752552,1.000055756978672,1.0000365590173053
1025671029.526406,1507631531.257113,1025671024.508792,1507631526.239238,1.0000520066179788,1.0000542568343946,1.0000533567478282
1025671034.548444,1507631536.279476,1025671029.526406,1507631531.257113,1.0000647076992288,1.0000584371803283,1.0000609453878884
1025671039.570482,1507631541.301861,1025671034.548444,1507631536.279476,1.000069122824708,1.0000627114380802,1.0000652759927313
1025671044.59249,1507631546.324146,1025671039.570482,1507631541.301861,1.0000551656612464,1.0000596931273467,1.0000578821409065
1025671049.614193,1507631551.346476,1025671044.59249,1507631546.324146,1.0001248661783528,1.0000857623477493,1.0001014038799907
1025671054.635926,1507631556.368245,1025671049.614193,1507631551.346476,1.0000071216025506,1.0000543060496698,1.000035432270822
1025671059.657873,1507631561.390491,1025671054.635926,1507631556.368245,1.0000595577981846,1.0000564067490756,1.0000576671687194
1025671064.679606,1507631566.412838,1025671059.657873,1507631561.390491,1.0001222779186945,1.0000827552169231,1.0000985642976317
1025671069.701614,1507631571.434841,1025671064.679606,1507631566.412838,0.999998979292867,1.0000492448473008,1.0000291386255273
1025671074.723651,1507631576.457213,1025671069.701614,1507631571.434841,1.000066701639531,1.0000562275641929,1.0000604171943281
1025671079.74575,1507631581.479602,1025671074.723651,1507631576.457213,1.000057799463113,1.0000568563237608,1.0000572335795017
1025671084.767789,1507631586.501956,1025671079.74575,1507631581.479602,1.0000626900209664,1.0000591898026432,1.0000605898899724
1025671089.789797,1507631591.524279,1025671084.767789,1507631586.501956,1.0000627616214868,1.0000606185301808,1.0000614757667032
1025671094.811652,1507631596.546434,1025671089.789797,1507631591.524279,1.0000597013182217,1.0000602516453971,1.000060031514527
1025671099.833599,1507631601.568705,1025671094.811652,1507631596.546434,1.0000645427075583,1.0000619680702616,1.0000629979251803
1025671104.855942,1507631606.591162,1025671099.833599,1507631601.568705,1.0000226676813242,1.0000462479146868,1.0000368158213417
1025671109.877889,1507631611.613627,1025671104.855942,1507631606.591162,1.0001031401487093,1.0000690048082959,1.0000826589444611
1025671114.899744,1507631616.635801,1025671109.877889,1507631611.613627,1.0000635468902106,1.0000668216410618,1.0000655117407213
1025671119.921722,1507631621.658066,1025671114.899744,1507631616.635801,1.000057136203856,1.0000629474661795,1.00006062296125
1025671124.942936,1507631626.679904,1025671119.921722,1507631621.658066,1.0001242848133098,1.0000874824050316,1.0001022033683429
1025671129.964883,1507631631.701775,1025671124.942936,1507631626.679904,0.999984879108233,1.0000464410863121,1.0000218162950805
1025671134.987196,1507631636.724473,1025671129.964883,1507631631.701775,1.0000766433306831,1.0000585219840605,1.0000657705227096
1025671140.009326,1507631641.746919,1025671134.987196,1507631636.724473,1.0000629025167653,1.0000602741971425,1.0000613255249915
1025671145.031364,1507631646.769241,1025671140.009326,1507631641.746919,1.0000565895652829,1.0000588003443986,1.0000579160327523
1025671150.053433,1507631651.791542,1025671145.031364,1507631646.769241,1.0000461923718116,1.0000537571553638,1.0000507312419429
1025671155.07538,1507631656.813921,1025671150.053433,1507631651.791542,1.000086001555529,1.0000666549154298,1.0000743935714693
1025671160.099798,1507631661.838605,1025671155.07538,1507631656.813921,1.000052932682985,1.0000611660224519,1.0000578726866651
1025671165.121928,1507631666.861001,1025671160.099798,1507631661.838605,1.0000529805348755,1.0000578918274212,1.0000559273104028
1025671170.143661,1507631671.88342,1025671165.121928,1507631666.861001,1.0001365923369183,1.00008937203122,1.0001082601534994
1025671175.165486,1507631676.905247,1025671170.143661,1507631671.88342,1.0000004035500918,1.0000537846387687,1.0000324322032978
1025671180.187555,1507631681.927678,1025671175.165486,1507631676.905247,1.0000721132711017,1.000061116091702,1.0000655149634619
1025671185.209776,1507631686.950091,1025671180.187555,1507631681.927678,1.0000381680802624,1.0000519368871261,1.0000464293643807
1025671190.231693,1507631691.972414,1025671185.209776,1507631686.950091,1.000080874703957,1.0000635120138583,1.0000704570898977
1025671195.253792,1507631696.994725,1025671190.231693,1507631691.972414,1.0000422042886963,1.0000549889237935,1.0000498750697546
1025671200.2758,1507631702.017155,1025671195.253792,1507631696.994725,1.0000840303101601,1.0000666054783403,1.0000735754110681
1025671205.297991,1507631707.039625,1025671200.2758,1507631702.017155,1.000055543434111,1.0000621806606484,1.0000595257700335
1025671210.32006,1507631712.062016,1025671205.297991,1507631707.039625,1.0000641376097816,1.0000629634403018,1.0000634331080938
1025671215.342068,1507631717.084335,1025671210.32006,1507631712.062016,1.0000619545507112,1.0000625598844655,1.0000623177509638
1025671220.364015,1507631722.106602,1025671215.342068,1507631717.084335,1.0000636881516656,1.0000630111913456,1.0000632819754736
1025671225.386023,1507631727.128929,1025671220.364015,1507631722.106602,1.0000634974786278,1.0000632057062584,1.0000633224152062
1025671230.407756,1507631732.151199,1025671225.386023,1507631727.128929,1.0001069902115232,1.0000807195083643,1.000091227789628
1025671235.429519,1507631737.173046,1025671230.407756,1507631732.151199,1.0000167119273453,1.0000551164759566,1.000039754656512
1025671240.451527,1507631742.195365,1025671235.429519,1507631737.173046,1.0000619070759598,1.000057832715958,1.0000594624599586
1025671245.473565,1507631747.217728,1025671240.451527,1507631742.195365,1.0000647076992288,1.0000605827092663,1.0000622327052513
1025671250.495634,1507631752.240089,1025671245.473565,1507631747.217728,1.0000581558637918,1.0000596119710765,1.0000590295281626
1025671255.517703,1507631757.262492,1025671250.495634,1507631752.240089,1.0000664875798424,1.0000623622145828,1.0000640123606865
1025671260.539772,1507631762.284812,1025671255.517703,1507631757.262492,1.0000499903057736,1.0000574134510591,1.0000544441929449
1025671265.561871,1507631767.307273,1025671260.539772,1507631762.284812,1.0000720653658504,1.0000632742169757,1.0000667906765255
1025671270.584001,1507631772.329726,1025671265.561871,1507631767.307273,1.0000643504630182,1.0000637047153926,1.0000639630144428
1025671275.606802,1507631777.352741,1025671270.584001,1507631772.329726,1.0000426018615851,1.0000552635738695,1.0000501988889559
1025671280.630336,1507631782.37669,1025671275.606802,1507631777.352741,1.0000825809724232,1.000066190533291,1.0000727467089439
1025671285.651917,1507631787.398566,1025671280.630336,1507631782.37669,1.000058778740157,1.0000632258160373,1.0000614469856852
1025671290.674962,1507631792.421885,1025671285.651917,1507631787.398566,1.0000545372267122,1.0000597503803073,1.0000576651188693
1025671295.697061,1507631797.444326,1025671290.674962,1507631792.421885,1.0000681012976063,1.0000630907472268,1.0000650949673786
1025671300.71916,1507631802.466735,1025671295.697061,1507631797.444326,1.0000617160577112,1.0000625408714205,1.000062210945937
1025671305.741289,1507631807.489084,1025671300.71916,1507631802.466735,1.0000438181388676,1.0000550517783995,1.0000505583225867
1025671310.763571,1507631812.511643,1025671305.741289,1507631807.489084,1.0000551389148173,1.0000550866329667,1.000055107545707
1025671315.785853,1507631817.534348,1025671310.763571,1507631812.511643,1.000084239349413,1.0000667477195453,1.0000737443714924
1025671320.807861,1507631822.556695,1025671315.785853,1507631817.534348,1.000067509096637,1.0000670522703818,1.000067235000884
1025671325.829502,1507631827.578948,1025671320.807861,1507631822.556695,1.0001218765918558,1.0000889819989713,1.0001021398361252
1025671330.85145,1507631832.60072,1025671325.829502,1507631827.578948,0.999964939477396,1.0000393649903412,1.000009594785163
1025671335.873183,1507631837.623245,1025671330.85145,1507631832.60072,1.000157719757818,1.0000867068973318,1.0001151120415264
1025671340.894916,1507631842.645012,1025671335.873183,1507631837.623245,1.0000067417837477,1.0000547208518982,1.000035529224638
1025671345.916986,1507631847.667362,1025671340.894916,1507631842.645012,1.0000557821444727,1.0000551453689281,1.000055400079146
1025671350.939055,1507631852.689759,1025671345.916986,1507631847.667362,1.0000653244641446,1.0000592170070148,1.0000616599898668
1025671355.961032,1507631857.712047,1025671350.939055,1507631852.689759,1.0000619311940873,1.0000603026818438,1.0000609540867411
1025671360.982947,1507631862.73428,1025671355.961032,1507631857.712047,1.0000633324911157,1.0000615146055525,1.0000622417597778
1025671366.004925,1507631867.756558,1025671360.982947,1507631862.73428,1.0000596998557114,1.000060788705616,1.0000603531656542
1025671371.026841,1507631872.778813,1025671366.004925,1507631867.756558,1.0000674865943684,1.0000634678611169,1.0000650753544176
1025671376.049002,1507631877.801116,1025671371.026841,1507631872.778813,1.0000282940895262,1.0000493983524805,1.0000409566472988
1025671381.071071,1507631882.823553,1025671376.049002,1507631877.801116,1.0000733001254647,1.0000589590616742,1.0000646954871903
1025671386.093354,1507631887.84619,1025671381.071071,1507631882.823553,1.0000704724093872,1.0000635644007594,1.0000663276042105
1025671391.115453,1507631892.868581,1025671386.093354,1507631887.84619,1.00005815551592,1.0000614008468236,1.0000601027144622
1025671396.137735,1507631897.891128,1025671391.115453,1507631892.868581,1.0000527653067752,1.0000579466308044,1.000055874101193
1025671401.159773,1507631902.913594,1025671396.137735,1507631897.891128,1.0000852166691971,1.0000688546461616,1.0000753994553757
1025671406.181872,1507631907.935962,1025671401.159773,1507631902.913594,1.000053550548537,1.0000627330071117,1.0000590600236818
1025671411.204034,1507631912.958411,1025671406.181872,1507631907.935962,1.0000571578478532,1.0000605029434082,1.0000591649051862
1025671416.226255,1507631917.980897,1025671411.204034,1507631912.958411,1.0000527422104122,1.0000573986502097,1.0000555360742907
1025671421.248416,1507631923.003448,1025671416.226255,1507631917.980897,1.0000776900647794,1.0000655152160376,1.0000703851555344
1025671426.270516,1507631928.025876,1025671421.248416,1507631923.003448,1.0000653003224973,1.0000654292586215,1.0000653776841717
1025671431.292341,1507631933.048322,1025671426.270516,1507631928.025876,1.0001236524957995,1.0000887185534926,1.0001026921304152
1025671436.314136,1507631938.070126,1025671431.292341,1507631933.048322,1.0000018041170426,1.0000539527789125,1.0000330933141646
1025671441.336142,1507631943.092462,1025671436.314136,1507631938.070126,1.0000657288199797,1.0000586631953394,1.0000614894451956
1025671446.358119,1507631948.114731,1025671441.336142,1507631943.092462,1.000058133190617,1.0000584511934505,1.000058323992317
1025671451.380188,1507631953.137128,1025671446.358119,1507631948.114731,1.0000653244641446,1.0000612005017282,1.0000628500866948
1025671456.400609,1507631958.157846,1025671451.380188,1507631953.137128,1.0000591247485655,1.0000603702004631,1.000059872019704
1025671461.422617,1507631963.180199,1025671456.400609,1507631958.157846,1.0000686959654248,1.0000637005064479,1.0000656986900385
1025671466.444716,1507631968.202575,1025671461.422617,1507631963.180199,1.0000551646608156,1.0000602861681949,1.0000582375652431
1025671471.466724,1507631973.224874,1025671466.444716,1507631968.202575,1.0000579429328338,1.0000593488740503,1.0000587864975636
1025671476.48864,1507631978.247155,1025671471.466724,1507631973.224874,1.0000726851765254,1.0000646833950404,1.0000678841076343
1025671481.510648,1507631983.269453,1025671476.48864,1507631978.247155,1.0000577530338324,1.000061911250557,1.0000602479638672
1025671486.532717,1507631988.291835,1025671481.510648,1507631983.269453,1.0000623335911498,1.0000620801867943,1.0000621815485364
1025671491.554724,1507631993.314168,1025671486.532717,1507631988.291835,1.0000648979976285,1.000063207311128,1.0000638835857283
1025671496.576731,1507631998.336473,1025671491.554724,1507631993.314168,1.000059343450648,1.000061661766936,1.0000607344404209
1025671501.5988,1507632003.35883,1025671496.576731,1507631998.336473,1.0000573488028248,1.0000599365812914,1.0000589014699048
1025671506.620869,1507632008.381136,1025671501.5988,1507632003.35883,1.0000471655912697,1.0000548281852828,1.0000517631476775
1025671511.638086,1507632013.398778,1025671506.620869,1507632008.381136,1.0000847283131753,1.0000667882364398,1.0000739642671341
1025671516.655639,1507632018.416273,1025671511.638086,1507632013.398778,0.9999884533927852,1.000035454298978,1.000016653936501
1025671521.673098,1507632023.434329,1025671516.655639,1507632018.416273,1.0001189845561467,1.0000688664018456,1.000088913663566
1025671526.690498,1507632028.452102,1025671521.673098,1507632023.434329,1.0000743187020686,1.0000710473219347,1.0000723558739884
1025671531.70802,1507632033.4699,1025671526.690498,1507632028.452102,1.0000550011552618,1.0000646288552655,1.000060777775264
1025671536.72542,1507632038.487561,1025671531.70802,1507632033.4699,1.0000520325951183,1.0000595903512066,1.0000565672487713
1025671541.742057,1507632043.504601,1025671536.72542,1507632038.487561,1.000080341992169,1.0000678910075917,1.0000728714014226
1025671546.759457,1507632048.52232,1025671541.742057,1507632043.504601,1.000063579554583,1.0000661664263881,1.000065131677666
1025671551.777041,1507632053.540154,1025671546.759457,1507632048.52232,1.0000498211652997,1.0000596283219527,1.0000557054592916
1025671556.799079,1507632058.56256,1025671551.777041,1507632053.540154,1.0000733005778497,1.0000650972243115,1.0000683785657267
1025671561.816327,1507632063.580133,1025671556.799079,1507632058.56256,1.0000647457155385,1.0000649566208022,1.0000648722586967
1025671566.833909,1507632068.597951,1025671561.816327,1507632063.580133,1.0000470177031988,1.0000577810537608,1.000053475713536
