network_time,rpi_time,network_reference,rpi_reference,instant_drift_coefficient,ema_drift_coefficient,drift_coefficient
1025666483.763338,1507893087.124009,1025666478.747657,1507893082.107676,1.0001299596987083,1.0000519838794832,1.0000831742071732
1025666488.777768,1507893092.139119,1025666483.763338,1507893087.124009,1.0001356026071455,1.000085431370548,1.000105499865187
1025666493.792137,1507893097.154147,1025666488.777768,1507893092.139119,1.0001314201151135,1.0001038268683742,1.0001148641670699
1025666498.806539,1507893102.169226,1025666493.792137,1507893097.154147,1.0001350090302,1.0001162997331043,1.0001237834519425
1025666503.827927,1507893107.190972,1025666498.806539,1507893102.169226,1.0000713396215866,1.000098315688497,1.000087525261733
1025666508.846629,1507893112.210618,1025666503.827927,1507893107.190972,1.0001880763490214,1.0001342199527068,1.0001557625112327
1025666513.861795,1507893117.225891,1025666508.846629,1507893112.210618,1.0000213690140882,1.0000890795772595,1.000061995351991
1025666518.882389,1507893122.247638,1025666513.861795,1507893117.225891,1.000229628812658,1.0001452992714188,1.0001790310879146
1025666523.903563,1507893127.269525,1025666518.882389,1507893122.247638,1.0001419968219396,1.0001439782916273,1.0001431857037522
1025666528.92474,1507893132.291338,1025666523.903563,1507893127.269525,1.000126659858452,1.0001370509183571,1.000132894494395
1025666533.945884,1507893137.313125,1025666528.92474,1507893132.291338,1.0001280376930812,1.0001334456282467,1.0001312824541806
1025666538.967027,1507893142.334928,1025666533.945884,1507893137.313125,1.0001314802328563,1.0001326594700906,1.0001321877751967
1025666543.988205,1507893147.35677,1025666538.967027,1507893142.334928,1.0001322390367073,1.0001324912967373,1.0001323903927253
1025666549.009379,1507893152.378576,1025666543.988205,1507893147.35677,1.0001258527258154,1.0001298358683686,1.0001282426113474
1025666554.030583,1507893157.400438,1025666549.009379,1507893152.378576,1.0001310512934762,1.0001303220384117,1.0001306137404375
1025666559.051791,1507893162.422298,1025666554.030583,1507893157.400438,1.0001298403917576,1.00013012937975,1.000130013784553
1025666564.073148,1507893167.444165,1025666559.051791,1507893162.422298,1.0001015616564721,1.0001187022904388,1.000111846036852
1025666569.094292,1507893172.466085,1025666564.073148,1507893167.444165,1.0001545331622967,1.0001330346391821,1.0001416340484282
1025666574.116076,1507893177.487909,1025666569.094292,1507893172.466085,1.0000079998524418,1.0000830207244862,1.0000530123756683
1025666579.136675,1507893182.509742,1025666574.116076,1507893177.487909,1.0002457745289497,1.0001481222462716,1.0001871831593427
1025666584.15794,1507893187.53164,1025666579.136675,1507893182.509742,1.0001260641140717,1.0001392989933917,1.0001340050416636
1025666589.178779,1507893192.553135,1025666584.15794,1507893187.53164,1.0001306334487634,1.0001358327755403,1.0001337530448295
1025666594.199925,1507893197.574931,1025666589.178779,1507893192.553135,1.0001294621314956,1.0001332845179225,1.0001317555633518
1025666599.221344,1507893202.597023,1025666594.199925,1507893197.574931,1.0001340369410177,1.0001335854871605,1.0001337660687035
1025666604.242548,1507893207.618894,1025666599.221344,1507893202.597023,1.0001328556228792,1.000133293541448,1.0001331183740205
1025666609.263727,1507893212.640688,1025666604.242548,1507893207.618894,1.0001224575981664,1.0001289591641354,1.0001263585377478
1025666614.284871,1507893217.662497,1025666609.263727,1507893212.640688,1.0001324536046172,1.0001303569403281,1.0001311956060437
1025666619.306076,1507893222.684336,1025666614.284871,1507893217.662497,1.0001262318077042,1.0001287068872786,1.0001277168554488
1025666624.327251,1507893227.706161,1025666619.306076,1507893222.684336,1.0001294851259244,1.000129018182737,1.000129204960012
1025666629.348517,1507893232.727991,1025666624.327251,1507893227.706161,1.0001123418596025,1.000122347653483,1.0001183453359308
1025666634.370362,1507893237.750561,1025666629.348517,1507893232.727991,1.0001443279244386,1.0001311397618653,1.0001364150268945
1025666639.391481,1507893242.772323,1025666634.370362,1507893237.750561,1.0001280383314428,1.0001298991896963,1.0001291548463949
1025666644.412685,1507893247.794174,1025666639.391481,1507893242.772323,1.0001288671052517,1.0001294863559185,1.0001292386556517
1025666649.43389,1507893252.81602,1025666644.412685,1507893247.794174,1.0001276800221837,1.0001287638224245,1.0001283303023283
1025666654.455187,1507893257.837892,1025666649.43389,1507893252.81602,1.0001145253139403,1.0001230684190308,1.0001196511769948
1025666659.475996,1507893262.859393,1025666654.455187,1507893257.837892,1.0001377808834735,1.000128953404808,1.000132484396274
1025666664.49717,1507893267.881216,1025666659.475996,1507893262.859393,1.0001292952199705,1.0001290901308728,1.000129172166512
1025666669.518527,1507893272.902996,1025666664.49717,1507893267.881216,1.0000842311260316,1.0001111465289363,1.0001003803677744
1025666674.539859,1507893277.925212,1025666669.518527,1507893272.902996,1.0001760125935182,1.000137092954769,1.0001526608102687
1025666679.561003,1507893282.946992,1025666674.539859,1507893277.925212,1.0001266844328764,1.000132929546012,1.0001304315007578
1025666684.582208,1507893287.96883,1025666679.561003,1507893282.946992,1.0001260893606767,1.0001301934718778,1.0001285518273972
1025666689.603384,1507893292.990621,1025666684.582208,1507893287.96883,1.0001224814121576,1.0001271086479897,1.0001252577536568
1025666694.620439,1507893298.008301,1025666689.603384,1507893292.990621,1.0001245541640487,1.0001260868544133,1.0001254737782674
1025666699.641582,1507893303.030148,1025666694.620439,1507893298.008301,1.0001402170919556,1.0001317389494302,1.0001351302064403
1025666704.66279,1507893308.05197,1025666699.641582,1507893303.030148,1.0001222907035918,1.0001279596510948,1.0001256920720936
1025666709.683995,1507893313.073797,1025666704.66279,1507893308.05197,1.0001238576905762,1.0001263188668874,1.000125334396363
1025666714.705169,1507893318.095664,1025666709.683995,1507893313.073797,1.0001380320251392,1.000131004130188,1.0001338152881685
1025666719.72644,1507893323.117481,1025666714.705169,1507893318.095664,1.0001087331369267,1.0001220957328836,1.000116750694501
1025666724.747645,1507893328.139386,1025666719.72644,1507893323.117481,1.0001393844165942,1.0001290112063679,1.0001331604904584
1025666729.768819,1507893333.161232,1025666724.747645,1507893328.139386,1.000133853553102,1.0001309481450615,1.0001321103082776
1025666734.789963,1507893338.182998,1025666729.768819,1507893333.161232,1.000123859196144,1.0001281125654946,1.0001264112177544
1025666739.8112,1507893343.204848,1025666734.789963,1507893338.182998,1.0001221000670233,1.000125707566106,1.000124264566473
1025666744.828072,1507893348.222364,1025666739.8112,1507893343.204848,1.0001283605783136,1.0001267687709892,1.0001274054939189
1025666749.846195,1507893353.24113,1025666744.828072,1507893348.222364,1.0001281622856188,1.000127326176841,1.0001276606203522
1025666754.862703,1507893358.258298,1025666749.846195,1507893353.24113,1.0001315304231295,1.0001290078753564,1.0001300168944658
1025666759.882047,1507893363.278292,1025666754.862703,1507893358.258298,1.000129484855948,1.000129198667593,1.0001293131429352
1025666764.901451,1507893368.298296,1025666759.882047,1507893363.278292,1.0001195559415883,1.0001253415771911,1.00012302732295
1025666769.922659,1507893373.320142,1025666764.901451,1507893368.298296,1.0001270626732837,1.000126030015628,1.0001264430786903
1025666774.94423,1507893378.342395,1025666769.922659,1507893373.320142,1.0001358370847586,1.0001299528432803,1.0001323065398717
1025666779.965466,1507893383.36423,1025666774.94423,1507893378.342395,1.0001192511672452,1.0001256721728664,1.0001231037706177
1025666784.986704,1507893388.38612,1025666779.965466,1507893383.36423,1.0001298870969881,1.0001273581425152,1.0001283697243044
1025666790.007909,1507893393.407928,1025666784.986704,1507893388.38612,1.0001200591031711,1.0001244385267776,1.000122686757335
1025666795.029114,1507893398.4298,1025666790.007909,1507893393.407928,1.000132855597646,1.000127805355125,1.0001298254521334
1025666800.050291,1507893403.451659,1025666795.029114,1507893398.4298,1.0001358240019127,1.00013101281384,1.000132937289069
1025666805.071465,1507893408.473467,1025666800.050291,1507893403.451659,1.0001262800695365,1.0001291197161186,1.0001279838574857
1025666810.090564,1507893413.493195,1025666805.071465,1507893408.473467,1.0001253109795267,1.000127596221482,1.0001266821247
1025666815.109876,1507893418.513148,1025666810.090564,1507893413.493195,1.0001277044238004,1.0001276395024092,1.0001276654709659
1025666820.130995,1507893423.534912,1025666815.109876,1507893418.513148,1.000128465679851,1.000127969973386,1.000128168255972
1025666825.157448,1507893428.556665,1025666820.130995,1507893423.534912,0.99906491041468,0.9997027461499036,0.9994476118558142
1025666830.188602,1507893433.57856,1025666825.157448,1507893428.556665,0.9981597169848114,0.9990855344838667,0.9987152074842447
1025666835.218843,1507893438.600206,1025666830.188602,1507893433.57856,0.9982912889911822,0.9987678362867929,0.9985772173685485
1025666840.24493,1507893443.618294,1025666835.218843,1507893438.600206,0.9984085147638362,0.9986241076776101,0.9985378705121006
1025666845.27413,1507893448.640066,1025666840.24493,1507893443.618294,0.9985230155683892,0.9985836708339217,0.9985594087277088
1025666850.302662,1507893453.661721,1025666845.27413,1507893448.640066,0.9986324148962278,0.9986031684588441,0.9986148670337975
1025666855.330855,1507893458.683467,1025666850.302662,1507893453.661721,0.9987178143716124,0.9986490268239514,0.9986765418430158
1025666860.35856,1507893463.705284,1025666855.330855,1507893458.683467,0.9988289394734557,0.9987209918837532,0.9987641709196342
1025666865.385689,1507893468.726869,1025666860.35856,1507893463.705284,0.9988971704586238,0.9987914633137014,0.9988337461716703
1025666870.412478,1507893473.748491,1025666865.385689,1507893468.726869,0.9989721057522569,0.9988637202891235,0.9989070744743769
1025666875.438993,1507893478.770188,1025666870.412478,1507893473.748491,0.9990414904482019,0.9989348283527549,0.9989774931909338
1025666880.465052,1507893483.791778,1025666875.438993,1507893478.770188,0.9991108267873552,0.9990052277265951,0.9990474673508991
1025666885.490896,1507893488.813396,1025666880.465052,1507893483.791778,0.9991591285876712,0.9990667880710256,0.9991037242776839
1025666890.516587,1507893493.835176,1025666885.490896,1507893488.813396,0.9992217949041513,0.9991287908042759,0.999165992444226
1025666895.541881,1507893498.856872,1025666890.516587,1507893493.835176,0.9992840507229224,0.9991908947717345,0.9992281571522097
