network_time,rpi_time,network_reference,rpi_reference,instant_drift_coefficient,ema_drift_coefficient,drift_coefficient
1025665290.166351,1508950329.572951,1025665285.142529,1508950324.549792,0.9998680441174478,0.9999472176469791,0.9999155482351666
1025665295.189091,1508950334.594762,1025665290.166351,1508950329.572951,0.9998150415923824,0.9998943472251405,0.9998626249720373
1025665300.204833,1508950339.609764,1025665295.189091,1508950334.594762,0.9998524542809102,0.9998775900474484,0.9998675357408331
1025665305.220711,1508950344.624721,1025665300.204833,1508950339.609764,0.9998163809051922,0.9998531063905458,0.9998384161964045
1025665310.234912,1508950349.63818,1025665305.220711,1508950344.624721,0.9998520047718892,0.9998526657430832,0.9998524013546056
1025665315.250872,1508950354.65336,1025665310.234912,1508950349.63818,0.9998444753159463,0.9998493895722285,0.9998474238697156
1025665320.271685,1508950359.673494,1025665315.250872,1508950354.65336,0.9998648072142328,0.9998555566290301,0.9998592568631113
1025665325.29422,1508950364.695164,1025665320.271685,1508950359.673494,0.9998277559399694,0.9998444363534058,0.9998377641880312
1025665330.314758,1508950369.714948,1025665325.29422,1508950364.695164,0.9998498171390106,0.9998465886676478,0.999847880056193
1025665335.337314,1508950374.73677,1025665330.314758,1508950369.714948,0.9998538411925457,0.9998494896776069,0.9998512302835825
1025665340.359811,1508950379.758551,1025665335.337314,1508950374.73677,0.9998574472017047,0.999852672687246,0.9998545824930294
1025665345.382307,1508950384.780303,1025665340.359811,1508950379.758551,0.9998518694369004,0.9998523513871077,0.9998521586070248
1025665350.404804,1508950389.802124,1025665345.382307,1508950384.780303,0.9998654221834276,0.9998575797056357,0.9998607166967524
1025665355.427391,1508950394.823911,1025665350.404804,1508950389.802124,0.9998406931046175,0.9998508250652285,0.9998467722809841
1025665360.449064,1508950399.844982,1025665355.427391,1508950394.823911,0.9998801182561,0.9998625423415771,0.9998695727073863
1025665365.471591,1508950404.866794,1025665360.449064,1508950399.844982,0.9998576854035685,0.9998605995663736,0.9998594339012515
1025665370.493995,1508950409.888606,1025665365.471591,1508950404.866794,0.9998821294867639,0.9998692115345298,0.9998743787154234
1025665375.517103,1508950414.911068,1025665370.493995,1508950409.888606,0.9998713715992857,0.9998700755604322,0.9998705939759736
1025665380.539569,1508950419.932862,1025665375.517103,1508950414.911068,0.9998662046180697,0.9998685271834872,0.9998675981573202
1025665385.562005,1508950424.954639,1025665380.539569,1508950419.932862,0.9998687672358713,0.9998686232044408,0.999868680817013
1025665390.58441,1508950429.976499,1025665385.562005,1508950424.954639,0.9998915287669745,0.9998777854294543,0.9998832827644624
1025665395.606875,1508950434.998345,1025665390.58441,1508950429.976499,0.9998767192900132,0.9998773589736778,0.9998771031002119
1025665400.62925,1508950440.020131,1025665395.606875,1508950434.998345,0.9998827459363634,0.9998795137587521,0.9998808066297966
1025665405.651593,1508950445.0419,1025665400.62925,1508950440.020131,0.9998856884231947,0.9998819836245292,0.9998834655439954
1025665410.673937,1508950450.063618,1025665405.651593,1508950445.0419,0.9998753633800711,0.9998793355267459,0.9998777466680759
1025665415.696312,1508950455.085489,1025665410.673937,1508950450.063618,0.9998996694455959,0.9998874690942858,0.99989234923481
1025665420.718655,1508950460.107254,1025665415.696312,1508950455.085489,0.9998849051447732,0.9998864435144809,0.9998858281665979
1025665425.740966,1508950465.129038,1025665420.718655,1508950460.107254,0.9998950871296641,0.9998899009605542,0.9998919754281982
1025665430.763442,1508950470.150953,1025665425.740966,1508950465.129038,0.9998882785866365,0.9998892520109872,0.999888862641247
1025665435.785787,1508950475.172756,1025665430.763442,1508950470.150953,0.9998920733949336,0.9998903805645658,0.9998910576967128
1025665440.805902,1508950480.192361,1025665435.785787,1508950475.172756,0.9998984369621828,0.9998936031236125,0.9998955366590407
1025665445.828214,1508950485.214129,1025665440.805902,1508950480.192361,0.9998916454410015,0.9998928200505681,0.9998923502067414
1025665450.850134,1508950490.235573,1025665445.828214,1508950485.214129,0.999905238735955,0.9998977875247228,0.9999007680092158
1025665455.872478,1508950495.2574,1025665450.850134,1508950490.235573,0.9998970578898054,0.9998974956707558,0.9998973205583757
1025665460.893629,1508950500.278109,1025665455.872478,1508950495.2574,0.9999119905294497,0.9999032936142334,0.9999067723803199
1025665465.915881,1508950505.299875,1025665460.893629,1508950500.278109,0.9999032036873556,0.9999032576434822,0.9999032360610316
1025665470.937398,1508950510.320904,1025665465.915881,1508950505.299875,0.9999028334206598,0.9999030879543533,0.9999029861408759
1025665475.959616,1508950515.342666,1025665470.937398,1508950510.320904,0.9999091845987523,0.999905526612113,0.9999069898067687
1025665480.980919,1508950520.363525,1025665475.959616,1508950515.342666,0.9999115658627897,0.9999079423123838,0.9999093917325461
1025665485.996216,1508950525.378354,1025665480.980919,1508950520.363525,0.9999067061319932,0.9999074478402276,0.9999071511569338
1025665491.011624,1508950530.393344,1025665485.996216,1508950525.378354,0.9999166434744426,0.9999111260939136,0.9999133330461253
1025665496.02708,1508950535.408314,1025665491.011624,1508950530.393344,0.9999030962955903,0.9999079141745844,0.9999059870229867
1025665501.042413,1508950540.42326,1025665496.02708,1508950535.408314,0.9999228459289295,0.9999138868763224,0.9999174704973652
1025665506.057663,1508950545.438095,1025665501.042413,1508950540.42326,0.9999172826219394,0.9999152451745692,0.9999160601535172
1025665511.073088,1508950550.453059,1025665506.057663,1508950545.438095,0.9999080395513119,0.9999123629252662,0.9999106335756844
1025665516.088382,1508950555.467977,1025665511.073088,1508950550.453059,0.9999250558604807,0.999917440099352,0.9999204864038035
1025665521.103733,1508950560.482924,1025665516.088382,1508950555.467977,0.999919447255577,0.9999182429618421,0.999918724679336
1025665526.119084,1508950565.497819,1025665521.103733,1508950560.482924,0.9999090602558758,0.9999145698794555,0.9999123660300235
1025665531.134459,1508950570.512832,1025665526.119084,1508950565.497819,0.9999278142489728,0.9999198676272624,0.9999230462759465
1025665536.146974,1508950575.524947,1025665531.134459,1508950570.512832,0.9999202102795653,0.9999200046881835,0.9999200869247362
1025665541.162236,1508950580.539831,1025665536.146974,1508950575.524947,0.9999246275355935,0.9999218538271475,0.9999229633105259
1025665546.177535,1508950585.554704,1025665541.162236,1508950580.539831,0.9999150491338791,0.9999191319498402,0.9999174988234558
1025665551.192735,1508950590.569639,1025665546.177535,1508950585.554704,0.9999471839514514,0.9999303527504847,0.9999370852308714
1025665556.208119,1508950595.584508,1025665551.192735,1508950590.569639,0.9998972953352854,0.999917129784405,0.999909196004757
1025665561.22332,1508950600.599506,1025665556.208119,1508950595.584508,0.9999595203818918,0.9999340860233996,0.9999442597667965
1025665566.245542,1508950605.621339,1025665561.22332,1508950600.599506,0.9999225719812354,0.999929480406534,0.9999267170364146
1025665571.267914,1508950610.643364,1025665566.245542,1508950605.621339,0.9999308817724648,0.9999300409529064,0.9999303772807298
1025665576.290072,1508950615.665206,1025665571.267914,1508950610.643364,0.9999370978326192,0.9999328637047915,0.9999345573559226
1025665581.312239,1508950620.687018,1025665576.290072,1508950615.665206,0.9999292885984381,0.9999314336622501,0.9999305756367253
1025665586.327716,1508950625.702165,1025665581.312239,1508950620.687018,0.9999342093848126,0.9999325439512751,0.99993321012469
1025665591.349966,1508950630.724005,1025665586.327716,1508950625.702165,0.9999183711001698,0.999926874810833,0.9999234733265676
1025665596.372003,1508950635.745796,1025665591.349966,1508950630.724005,0.9999510300762922,0.9999365369170166,0.9999423341807268
1025665601.39475,1508950640.768234,1025665596.372003,1508950635.745796,0.9999384817757957,0.9999373148605282,0.9999377816266353
1025665606.413431,1508950645.786606,1025665601.39475,1508950640.768234,0.999938431935507,0.9999377616905197,0.9999380297885146
1025665611.43553,1508950650.808392,1025665606.413431,1508950645.786606,0.999937690517178,0.9999377332211831,0.999937716139581
1025665616.457751,1508950655.830312,1025665611.43553,1508950650.808392,0.9999400419336177,0.999938656706157,0.9999392107971412
1025665621.479915,1508950660.852133,1025665616.457751,1508950655.830312,0.9999317096918948,0.9999358779004521,0.9999342106170293
1025665626.499298,1508950665.871255,1025665621.479915,1508950660.852133,0.9999479879605666,0.9999407219244979,0.9999436283389254
1025665631.514653,1508950670.886327,1025665626.499298,1508950665.871255,0.9999435964862678,0.9999418717492059,0.9999425616440307
1025665636.530071,1508950675.901441,1025665631.514653,1508950670.886327,0.9999393901594719,0.9999408791133123,0.9999402835317761
1025665641.551986,1508950680.92308,1025665636.530071,1508950675.901441,0.9999450232198561,0.9999425367559298,0.9999435313415004
1025665646.574024,1508950685.944779,1025665641.551986,1508950680.92308,0.9999324913071876,0.999938518576433,0.9999361076687349
1025665651.595974,1508950690.966533,1025665646.574024,1508950685.944779,0.9999609753040615,0.9999475012674843,0.9999528908821151
1025665656.618042,1508950695.988282,1025665651.595974,1508950690.966533,0.9999364795424248,0.9999430925774605,0.9999404473634462
1025665661.633336,1508950701.003338,1025665656.618042,1508950695.988282,0.9999525805396953,0.9999468877623544,0.9999491648732908
1025665666.655224,1508950706.024949,1025665661.633336,1508950701.003338,0.9999448330213772,0.9999460658659636,0.999945572728129
1025665671.677323,1508950711.046734,1025665666.655224,1508950706.024949,0.9999374768861495,0.999942630274038,0.9999405689188826
1025665676.699238,1508950716.068464,1025665671.677323,1508950711.046734,0.9999631589107153,0.9999508417287089,0.9999557686015115
1025665681.721428,1508950721.090196,1025665676.699238,1508950716.068464,0.9999087568370657,0.9999340077720515,0.9999239073980571
1025665686.743166,1508950726.111855,1025665681.721428,1508950721.090196,0.9999843087509859,0.9999541281636253,0.9999662003985694
1025665691.765143,1508950731.133553,1025665686.743166,1508950726.111855,0.9999444304617254,0.9999502490828653,0.9999479216344094
1025665696.787089,1508950736.155299,1025665691.765143,1508950731.133553,0.9999601681918278,0.9999542167264504,0.9999565973126012
1025665701.80922,1508950741.177148,1025665696.787089,1508950736.155299,0.9999438862183413,0.9999500845232067,0.9999476052012605
1025665706.831228,1508950746.198924,1025665701.80922,1508950741.177148,0.999953783330509,0.9999515640461276,0.9999524517598801
1025665711.853266,1508950751.220745,1025665706.831228,1508950746.198924,0.9999567982345575,0.9999536577214996,0.9999549139267228
1025665716.875277,1508950756.24254,1025665711.853266,1508950751.220745,0.999956940426962,0.9999549708036846,0.9999557586529956
1025665721.897285,1508950761.264227,1025665716.875277,1508950756.24254,0.9999360989844771,0.9999474220760016,0.9999428928393919
1025665726.91914,1508950766.285943,1025665721.897285,1508950761.264227,0.9999723451150185,0.9999573912916084,0.9999633728209725
1025665731.941117,1508950771.307668,1025665726.91914,1508950766.285943,0.9999497951416272,0.9999543528316159,0.9999525297556204
1025665736.963126,1508950776.329448,1025665731.941117,1508950771.307668,0.999954424247212,0.9999543813978544,0.9999543985375974
1025665741.985194,1508950781.35128,1025665736.963126,1508950776.329448,0.9999530005582964,0.9999538290620311,0.9999534976605373
1025665747.007232,1508950786.373151,1025665741.985194,1508950781.35128,0.9999667678727365,0.9999590045863134,0.9999621099008826
1025665752.029273,1508950791.39496,1025665747.007232,1508950786.373151,0.9999537598971742,0.9999569067106576,0.9999556479852643
1025665757.05128,1508950796.416742,1025665752.029273,1508950791.39496,0.9999552313008312,0.9999562365467272,0.9999558344483688
1025665762.073287,1508950801.438525,1025665757.05128,1508950796.416742,0.9999553737251128,0.9999558914180815,0.9999556843408941
1025665767.095268,1508950806.460317,1025665762.073287,1508950801.438525,0.9999623523200917,0.9999584757788856,0.9999600263953681
1025665772.117276,1508950811.482124,1025665767.095268,1508950806.460317,0.9999600262592345,0.9999590959710252,0.9999594680863089
1025665777.139253,1508950816.503914,1025665772.117276,1508950811.482124,0.9999627558284695,0.9999605599140029,0.9999614382797896
1025665782.161263,1508950821.525691,1025665777.139253,1508950816.503914,0.9999535934491326,0.9999577733280548,0.9999561013764859
1025665787.178297,1508950826.542533,1025665782.161263,1508950821.525691,0.9999616974147085,0.9999593429627163,0.9999602847435132
1025665792.200304,1508950831.564276,1025665787.178297,1508950826.542533,0.9999474454401063,0.9999545839536723,0.9999517285482459
1025665797.219626,1508950836.583468,1025665792.200304,1508950831.564276,0.9999741124144416,0.9999623953379799,0.9999670821685647
1025665802.241605,1508950841.605196,1025665797.219626,1508950836.583468,0.9999500087994957,0.9999574407225862,0.9999544679533501
1025665807.263521,1508950846.626985,1025665802.241605,1508950841.605196,0.999974742969359,0.9999643616212953,0.9999685141605208
1025665812.285406,1508950851.648692,1025665807.263521,1508950846.626985,0.9999645117547394,0.999964421674673,0.9999644577066996
1025665817.307418,1508950856.670477,1025665812.285406,1508950851.648692,0.9999548040730455,0.999960574634022,0.9999582664096314
1025665822.329364,1508950861.692263,1025665817.307418,1508950856.670477,0.9999681440485296,0.9999636023998251,0.9999654190593069
1025665827.351433,1508950866.714045,1025665822.329364,1508950861.692263,0.9999428648323169,0.9999553073728218,0.9999503303566198
1025665832.373382,1508950871.735908,1025665827.351433,1508950866.714045,0.9999828851509837,0.9999663384840866,0.9999729571508454
1025665837.395328,1508950876.757686,1025665832.373382,1508950871.735908,0.9999665061501806,0.9999664055505242,0.9999664457903867
1025665842.417213,1508950881.779406,1025665837.395328,1508950876.757686,0.9999671941430673,0.9999667209875415,0.9999669102497518
1025665847.439163,1508950886.801161,1025665842.417213,1508950881.779406,0.9999611652052582,0.9999644986746281,0.9999631652868801
1025665852.461079,1508950891.822911,1025665847.439163,1508950886.801161,0.9999669332304062,0.9999654724969393,0.999966056790326
1025665857.480249,1508950896.84192,1025665852.461079,1508950891.822911,0.999967888922272,0.9999664390670724,0.9999670190091523
1025665862.499357,1508950901.860864,1025665857.480249,1508950896.84192,0.9999673422498254,0.9999668003401736,0.9999670171040342
1025665867.520115,1508950906.881444,1025665862.499357,1508950901.860864,0.9999645512752982,0.9999659007142234,0.9999653609386534
1025665872.54197,1508950911.903131,1025665867.520115,1508950906.881444,0.9999665530189367,0.9999661616361087,0.9999663181892399
1025665877.563153,1508950916.924084,1025665872.54197,1508950911.903131,0.9999541793381768,0.999961368716936,0.9999584929654324
1025665882.585012,1508950921.945852,1025665877.563153,1508950916.924084,0.9999819115829629,0.9999695858633468,0.9999745161511933
1025665887.606867,1508950926.967549,1025665882.585012,1508950921.945852,0.9999685470192271,0.9999691703256989,0.9999689210031102
1025665892.628753,1508950931.989266,1025665887.606867,1508950926.967549,0.999966315845845,0.9999680285337573,0.9999673434585925
1025665897.65064,1508950937.010977,1025665892.628753,1508950931.989266,0.9999649627900558,0.9999668022362768,0.9999660664577884
1025665902.672464,1508950942.032681,1025665897.65064,1508950937.010977,0.9999760955870768,0.9999705195765968,0.9999727499807888
1025665907.694411,1508950947.054363,1025665902.672464,1508950942.032681,0.9999472311736293,0.9999612042154098,0.9999556149986976
1025665912.716265,1508950952.076153,1025665907.694411,1508950947.054363,0.9999872763763804,0.9999716330797981,0.9999778903984311
1025665917.738246,1508950957.097972,1025665912.716265,1508950952.076153,0.9999677169957911,0.9999700666461953,0.9999691267860336
1025665922.753601,1508950962.113178,1025665917.738246,1508950957.097972,0.9999703126891482,0.9999701650633764,0.9999702241136851
1025665927.775487,1508950967.134927,1025665922.753601,1508950962.113178,0.9999727250929359,0.9999711890752001,0.9999718034822944
1025665932.797374,1508950972.156609,1025665927.775487,1508950967.134927,0.9999591707309593,0.9999663817375037,0.999963497334886
1025665937.819259,1508950977.178376,1025665932.797374,1508950972.156609,0.9999764756849142,0.999970419316468,0.9999728418638465
1025665942.834492,1508950982.193458,1025665937.819259,1508950977.178376,0.9999699316554849,0.9999702242520748,0.9999701072134388
1025665947.854245,1508950987.213025,1025665942.834492,1508950982.193458,0.9999629530591512,0.9999673157749054,0.9999655706886037
1025665952.876161,1508950992.23479,1025665947.854245,1508950987.213025,0.99996992419449,0.9999683591427393,0.9999689851634396
1025665957.893133,1508950997.251662,1025665952.876161,1508950992.23479,0.9999800405898367,0.9999730317215783,0.9999758352688817
1025665962.915022,1508951002.273392,1025665957.893133,1508950997.251662,0.9999683335905735,0.9999711524691763,0.9999700249177351
1025665967.934527,1508951007.29279,1025665962.915022,1508951002.273392,0.9999786732075163,0.9999741607645123,0.9999759657417139
1025665972.956474,1508951012.314515,1025665967.934527,1508951007.29279,0.9999558479444987,0.9999668356365068,0.9999624405597035
1025665977.97604,1508951017.333962,1025665972.956474,1508951012.314515,0.9999762510766574,0.999970601812567,0.9999728615182032
1025665982.997898,1508951022.355725,1025665977.97604,1508951017.333962,0.9999811044846512,0.9999748028814007,0.999977323522701
1025665988.015115,1508951027.372811,1025665982.997898,1508951022.355725,0.9999738877134136,0.9999744368142058,0.999974217173889
1025665993.037153,1508951032.394635,1025665988.015115,1508951027.372811,0.9999573679281677,0.9999676092597907,0.9999635127271416
1025665998.059071,1508951037.416491,1025665993.037153,1508951032.394635,0.9999876800811909,0.9999756375883508,0.9999804545854869
1025666003.081017,1508951042.438305,1025665998.059071,1508951037.416491,0.9999736749259747,0.9999748525234003,0.9999743814844301
1025666008.102933,1508951047.460083,1025666003.081017,1508951042.438305,0.9999725353536109,0.9999739256554846,0.9999733695347351
1025666013.124792,1508951052.481801,1025666008.102933,1508951047.460083,0.9999719415893205,0.9999731320290189,0.9999726558531395
1025666018.146708,1508951057.503592,1025666013.124792,1508951052.481801,0.9999750990371113,0.999973918832256,0.9999743909141982
1025666023.168196,1508951062.52495,1025666018.146708,1508951057.503592,0.9999741235811236,0.999974000731803,0.9999740498715313
1025666028.190112,1508951067.546731,1025666023.168196,1508951062.52495,0.9999731050610554,0.999973642463504,0.9999734275025246
1025666033.205287,1508951072.561762,1025666028.190112,1508951067.546731,0.9999713099517126,0.9999727094587875,0.9999721496559575
1025666038.227172,1508951077.583541,1025666033.205287,1508951072.561762,0.9999788494805838,0.999975165467506,0.9999766390727372
1025666043.249057,1508951082.605263,1025666038.227172,1508951077.583541,0.9999675502131965,0.9999721193657822,0.9999702917047479
1025666048.26905,1508951087.625168,1025666043.249057,1508951082.605263,0.999982498531907,0.9999762710322322,0.9999787620321021
1025666053.289323,1508951092.645019,1025666048.26905,1508951087.625168,0.9999159406495394,0.9999521388791551,0.9999376595873088
1025666058.309378,1508951097.665219,1025666053.289323,1508951092.645019,1.0000288758777518,0.9999828336785939,1.000001250558257
1025666063.331324,1508951102.687048,1025666058.309378,1508951097.665219,0.9999766896092818,0.999980376050869,0.9999789014742341
1025666068.353397,1508951107.70898,1025666063.331324,1508951102.687048,0.9999719427855003,0.9999770027447215,0.9999749787610329
1025666073.375282,1508951112.730756,1025666068.353397,1508951107.70898,0.9999782797696232,0.9999775135546821,0.9999778200406586
1025666078.397382,1508951117.752599,1025666073.375282,1508951112.730756,0.9999488231557085,0.9999660373950927,0.999959151699339
1025666083.419389,1508951122.774563,1025666078.397382,1508951117.752599,0.9999914545431067,0.9999762042542983,0.9999823043698217
1025666088.440606,1508951127.795678,1025666083.419389,1508951122.774563,0.9999796538645158,0.9999775840983853,0.9999784120048375
1025666093.462553,1508951132.817502,1025666088.440606,1508951127.795678,0.9999755264687412,0.9999767610465277,0.9999762672154131
1025666098.483858,1508951137.838721,1025666093.462553,1508951132.817502,0.9999828829560513,0.9999792098103372,0.9999806790686229
1025666103.505776,1508951142.860539,1025666098.483858,1508951137.838721,0.9999800602474874,0.9999795499851973,0.9999797540901134
1025666108.527021,1508951147.88166,1025666103.505776,1508951142.860539,0.9999753093782389,0.999977853742414,0.999976835996744
1025666113.548876,1508951152.903397,1025666108.527021,1508951147.88166,0.9999765230203892,0.9999773214536041,0.999977002080318
1025666118.56396,1508951157.918359,1025666113.548876,1508951152.903397,0.9999756831380248,0.9999766661273723,0.9999762729316333
1025666123.57907,1508951162.933317,1025666118.56396,1508951157.918359,0.9999696694483301,0.9999738674557554,0.9999721882527853
1025666128.59412,1508951167.948289,1025666123.57907,1508951162.933317,0.9999844304475884,0.9999780926524887,0.9999806277705287
1025666133.609173,1508951172.963216,1025666128.59412,1508951167.948289,0.9999748985685861,0.9999768150189277,0.999976048438791
1025666138.624192,1508951177.978106,1025666133.609173,1508951172.963216,0.9999742803660688,0.9999758011577841,0.9999751928410979
1025666143.639456,1508951182.993268,1025666138.624192,1508951177.978106,0.9999796534836136,0.9999773420881158,0.999978266646315
1025666148.654506,1508951188.008151,1025666143.639456,1508951182.993268,0.9999667215665737,0.9999730938794991,0.999970544954329
