network_time,rpi_time,network_reference,rpi_reference,instant_drift_coefficient,ema_drift_coefficient,drift_coefficient
1025665550.392397,1508943047.116549,1025665545.369468,1508943042.093709,0.9999822714320646,0.9999929085728259,0.9999886537165213
1025665555.414305,1508943052.13855,1025665550.392397,1508943047.116549,1.0000185392596834,1.0000031608475688,1.0000093122124147
1025665560.42941,1508943066.82237,1025665555.414305,1508943052.13855,2.927918753974055,1.7711693980981633,2.23386914044852
1025665565.444395,1508943071.837454,1025665560.42941,1508943066.82237,1.000019753383171,1.4627095402121664,1.2776336254805682
1025665570.458894,1508943076.852459,1025665565.444395,1508943071.837454,1.00010086850325,1.2776660715286,1.1666399903184599
1025665575.472517,1508943081.867554,1025665570.458894,1508943076.852459,1.0002935993208126,1.166717082645485,1.100147689315616
1025665580.485659,1508943086.882523,1025665575.472517,1508943081.867554,1.000364466193995,1.100176036064889,1.0602514081165313
1025665585.499148,1508943091.897589,1025665580.485659,1508943086.882523,1.0003145315527124,1.0602314342600183,1.036264673177096
1025665590.512801,1508943096.912558,1025665585.499148,1508943091.897589,1.0002624973340115,1.0362438594896157,1.021851314627374
1025665595.531318,1508943101.932234,1025665590.512801,1508943096.912558,1.000230959055399,1.021838699315929,1.013195603211717
1025665600.545296,1508943106.947247,1025665595.531318,1508943101.932234,1.0002064179481762,1.0131857867688279,1.0079940392405673
1025665605.560007,1508943111.962262,1025665600.545296,1508943106.947247,1.0000605946140684,1.0079357099069242,1.0047856637897818
1025665610.575329,1508943116.97729,1025665605.560007,1508943111.962262,0.9999413855960213,1.004737980182563,1.0028193423479463
1025665615.590619,1508943121.99228,1025665610.575329,1508943116.97729,0.9999401967640554,1.00281886681516,1.0016673987947182
1025665620.60594,1508943127.007309,1025665615.590619,1508943121.99228,0.9999417658892722,1.001668026444805,1.000977522222592
1025665625.621141,1508943132.022333,1025665620.60594,1508943127.007309,0.9999647021533231,1.0009866967282122,1.0005778988982565
1025665630.636337,1508943137.037354,1025665625.621141,1508943132.022333,0.9999651062024105,1.0005780605178916,1.0003328787916992
1025665635.653428,1508943142.054346,1025665630.636337,1508943137.037354,0.9999803024296988,1.0003389572826145,1.000195495341448
1025665640.675219,1508943147.076068,1025665635.653428,1508943142.054346,0.999986207989173,1.000197857565238,1.0001131977348119
1025665645.697192,1508943152.097964,1025665640.675219,1508943147.076068,0.9999847130233315,1.0001125997484754,1.0000614450584178
