delay_us,accumulated_us
-35.52,98999007.63999994
-32.88,99499000.51999994
-32.08,99998992.59999993
-25.36,100498977.95999993
-65.64,100999013.59999993
-18.04,101498971.63999994
-15.68,101998967.31999995
-12.32,102498959.63999994
-12.96,102998952.59999993
-16.24,103498948.83999993
-4.4,103998943.23999994
5.4,104498928.63999994
1.92,104998930.55999994
13.32,105498933.87999994
10.28,105998924.15999994
9.44,106498913.59999993
8.24,106998911.83999993
5.84,107498897.67999993
10.0,107998897.67999993
10.56,108498898.23999994
-37.68,108998925.91999994
-35.44,109498911.35999994
-29.4,109998910.75999995
-37.76,110498898.51999995
-39.76,110998898.27999996
-7.36,111498895.63999996
-9.0,111998894.63999996
-3.44,112498878.07999995
-0.84,112998878.91999996
-4.92,113498873.83999996
29.64,113998863.47999996
40.96,114498864.43999995
47.56,114998861.99999996
46.68,115498848.67999996
55.12,115998853.79999997
13.8,116498797.59999996
11.76,116998789.35999997
10.24,117498779.59999996
22.2,117998791.79999997
18.16,118498769.95999996
24.96,118998764.91999996
22.2,119498747.11999996
19.08,119998746.19999996
32.28,120498748.47999996
32.12,120998740.59999996
166.88,121498867.47999996
37.2,121998734.67999996
37.68,122498722.35999997
41.96,122998724.31999996
40.08,123498714.39999996
-47.68,123998752.07999997
77.24,124498819.31999996
-47.2,124998736.51999997
-52.68,125498729.19999997
-56.72,125998725.91999997
-50.72,126498726.63999997
-52.64,126998719.27999997
-51.0,127498710.27999997
-55.2,127998715.47999997
-58.92,128498704.39999998
-50.72,128998695.11999997
-45.52,129498690.63999997
-46.4,129998687.03999998
-44.08,130498681.11999997
-45.64,130998686.75999998
-0.04,131498666.79999998
-6.68,131998663.47999999
-5.96,132498659.43999998
2.36,132998651.79999998
0.04,133498641.83999999
78.48,133998640.32
86.76,134498627.07999998
85.48,134998622.55999997
101.16,135498623.71999997
99.04,135998622.75999996
81.92,136498584.67999995
82.64,136998587.31999993
86.24,137498573.55999994
91.92,137998575.47999993
93.0,138498568.47999993
-42.4,138998600.87999994
-43.8,139498594.67999995
-47.32,139998601.99999994
-48.96,140498590.95999995
-91.16,140998632.11999995
-28.64,141498600.75999993
-38.92,141998599.67999992
-36.0,142498585.67999992
-47.92,142998603.5999999
-41.44,143498585.0399999
69.8,143998594.8399999
33.0,144498547.8399999
