delay_us,accumulated_us
-40.07,95497836.99799994
-30.1,95997817.09799993
-46.38,96497813.47799993
-58.49,96997821.96799992
-34.82,97497796.78799991
-37.77,97997784.55799991
-37.06,98497771.61799991
-29.37,98997760.98799992
-49.73,99497760.71799992
-37.51,99997738.22799993
6.3,100497654.52799992
7.4,100997641.92799993
0.32,101497622.24799992
10.64,101997612.88799992
4.48,102497597.36799993
9.81,102997587.17799993
6.26,103497573.43799993
5.06,103997558.49799994
-1.41,104497539.90799993
13.87,104997533.77799994
-1.17,105497514.94799994
4.8,105997499.74799994
5.65,106497485.39799994
2.81,106997468.20799994
9.41,107497457.61799994
11.98,107997449.59799995
-4.03,108497433.62799995
6.34,108997419.96799995
12.3,109497412.26799995
12.62,109997404.88799995
5.2,110497420.08799995
22.7,110997422.78799996
7.58,111497400.36799996
14.05,111997384.41799995
14.79,112497379.20799996
14.33,112997363.53799996
15.55,113497349.08799995
21.3,113997350.38799995
5.65,114497326.03799996
15.23,114997321.26799996
15.62,115497316.88799997
13.81,115997300.69799997
10.82,116497291.51799996
19.53,116997281.04799996
9.14,117497270.18799996
13.46,117997253.64799996
21.16,118497254.80799995
14.42,118997229.22799996
12.98,119497212.20799996
25.87,119997208.07799996
24.6,120497162.67799996
32.45,120997155.12799996
37.61,121497152.73799996
34.22,121997136.95799996
30.12,122497117.07799996
39.92,122997116.99799997
30.56,123497097.55799997
31.51,123997079.06799997
42.57,124497071.63799997
31.15,124997052.78799997
33.17,125497035.95799997
44.99,125997030.94799997
34.43,126497015.37799998
36.16,126997001.53799997
43.78,127496995.31799997
36.54,127996981.85799998
34.78,128496966.63799998
46.0,128996962.63799998
35.4,129496938.03799999
44.27,129996932.30799998
-0.136,130496902.44399999
-6.07,130996888.51399998
-1.62,131496870.13399999
7.45,131996867.58399999
-5.21,132496852.79399998
-8.38,132996841.17399998
-4.73,133496835.90399998
-7.3,133996823.20399998
-18.22,134496821.424
8.7,134996810.12399998
-14.36,135496804.484
-7.54,135996782.024
-8.25,136496780.274
-7.97,136996768.244
-14.78,137496763.024
0.656,137996743.67999998
-14.38,138496738.05999997
-54.85,138996762.90999997
-16.11,139496719.01999998
-57.93,139996746.95
-22.38,140496709.32999998
-11.78,140996701.10999998
-16.41,141496687.51999998
-20.58,141996678.1
-27.1,142496675.2
-27.57,142996662.76999998
-18.68,143496641.45
-10.3,143996631.75
-24.67,144496616.42
-12.52,144996598.94
-12.35,145496591.29
-20.75,145996582.04
-19.6,146496561.64
-4.95,146996546.58999997
-22.31,147496538.89999998
-22.73,147996521.62999997
-9.96,148496511.58999997
-20.06,148996501.64999998
-23.42,149496495.06999996
-7.72,149996482.78999996
29.43,150496472.21999997
33.58,150996465.79999998
36.38,151496462.17999998
26.85,151996439.02999997
38.49,152496437.51999998
47.18,152996434.7
32.91,153496407.60999998
41.84,153996399.45
53.68,154496403.13
