network_time,rpi_time,network_reference,rpi_reference,instant_drift_coefficient,ema_drift_coefficient,drift_coefficient
1025685043.5956,1509029769.655573,1025685038.579327,1509029764.639417,0.9999766632474284,0.9999929989742284,0.9999889150425284
1025685048.610651,1509029774.670565,1025685043.5956,1509029769.655573,0.99998823369927,0.9999915693917409,0.9999907354686233
1025685053.625611,1509029779.685445,1025685048.610651,1509029774.670565,0.9999840973774864,0.9999893277874645,0.99998802018497
1025685058.640632,1509029784.700403,1025685053.625611,1509029779.685445,0.9999874016634464,0.9999887499502591,0.9999884128785559
1025685063.655499,1509029789.715235,1025685058.640632,1509029784.700403,0.9999930350451568,0.9999900354787283,0.9999907853703355
1025685068.670794,1509029794.730472,1025685063.655499,1509029789.715235,0.9999884481940962,0.9999895592933387,0.9999892815185281
1025685073.685845,1509029799.74543,1025685068.670794,1509029794.730472,0.9999814353921817,0.9999871221229915,0.999985700440289
1025685078.707671,1509029804.767183,1025685073.685845,1509029799.74543,0.9999854721997962,0.9999866271460328,0.9999863384094737
1025685083.722722,1509029809.782103,1025685078.707671,1509029804.767183,0.9999738764353491,0.9999828019328276,0.9999805705584579
1025685088.73762,1509029814.797029,1025685083.722722,1509029809.782103,1.0000055861920552,0.9999896372105959,0.9999936244559607
1025685093.752672,1509029819.811953,1025685088.73762,1509029814.797029,0.9999744944681164,0.9999850943878519,0.999982444407918
1025685098.7676,1509029824.826881,1025685093.752672,1509029819.811953,0.9999999524582259,0.9999895518089641,0.9999921519712796
1025685103.789396,1509029829.848607,1025685098.7676,1509029824.826881,0.9999860893107082,0.9999885130594873,0.9999879071222926
1025685108.811192,1509029834.870333,1025685103.789396,1509029829.848607,0.999986041833953,0.9999877716918271,0.9999873392273586
1025685113.83314,1509029839.89208,1025685108.811192,1509029834.870333,0.9999600020442873,0.9999794407975651,0.9999745811092455
1025685118.849992,1509029844.909022,1025685113.83314,1509029839.89208,1.0000179401372076,0.9999909905994577,0.9999977279838952
1025685123.871818,1509029849.930772,1025685118.849992,1509029844.909022,0.9999848787435466,0.9999891570426843,0.9999880874678999
1025685128.894039,1509029854.952532,1025685123.871818,1509029849.930772,0.9999081877273291,0.9999648662480778,0.9999506966178906
1025685133.915438,1509029859.974283,1025685128.894039,1509029854.952532,1.0000700812306036,0.9999964307428355,1.0000148433647775
1025685138.937446,1509029864.996218,1025685133.915438,1509029859.974283,0.9999854727260401,0.9999931433377969,0.9999912256848578
1025685143.959302,1509029870.018009,1025685138.937446,1509029864.996218,0.9999870627386672,0.999991319158058,0.9999902550532103
1025685148.976185,1509029875.034841,1025685143.959302,1509029870.018009,0.9999898537864089,0.9999908795465631,0.9999906231065245
1025685153.991297,1509029880.049911,1025685148.976185,1509029875.034841,0.9999916091846293,0.999991098437983,0.9999912261246446
1025685159.013153,1509029885.071674,1025685153.991297,1509029880.049911,0.9999815080246272,0.9999882213139761,0.9999865429916389
1025685164.03507,1509029890.093477,1025685159.013153,1509029885.071674,0.9999772829199628,0.9999849397957721,0.9999830255768197
1025685169.054119,1509029895.112436,1025685164.03507,1509029890.093477,0.9999820677158676,0.9999840781718006,0.9999835755578174
1025685174.075883,1509029900.134228,1025685169.054119,1509029895.112436,1.0000055548157047,0.9999905211649718,0.999994279577655
1025685179.097679,1509029905.155966,1025685174.075883,1509029900.134228,0.9999884631484713,0.9999899037600216,0.999989543607134
1025685184.119474,1509029910.177688,1025685179.097679,1509029905.155966,0.9999854246333666,0.9999885600220251,0.9999877761748603
1025685189.141269,1509029915.199413,1025685184.119474,1509029910.177688,0.999986113046119,0.9999878259292532,0.9999873977084697
1025685194.163125,1509029920.221192,1025685189.141269,1509029915.199413,0.999984617715331,0.9999868634650764,0.99998630202764
1025685199.182601,1509029925.240632,1025685194.163125,1509029920.221192,0.9999928751950772,0.9999886669840765,0.9999897190368267
1025685204.204488,1509029930.262398,1025685199.182601,1509029925.240632,0.9999758822457294,0.9999848315625723,0.9999825942333617
1025685209.22494,1509029935.282867,1025685204.204488,1509029930.262398,1.0000033954968066,0.9999904007428426,0.9999936494313335
1025685214.246766,1509029940.304582,1025685209.22494,1509029935.282867,0.9999779234408668,0.9999866575522498,0.999984474024404
1025685219.268591,1509029945.326363,1025685214.246766,1509029940.304582,0.99999121685115,0.9999880253419198,0.9999888232192273
1025685224.290388,1509029950.34812,1025685219.268591,1509029945.326363,0.9999920239066307,0.999989224911333,0.9999899246601575
1025685229.312183,1509029955.369827,1025685224.290388,1509029950.34812,0.9999824810739814,0.9999872017601275,0.9999860215885908
1025685234.334008,1509029960.391588,1025685229.312183,1509029955.369827,0.9999872525647449,0.9999872170015127,0.9999872258923208
1025685239.355864,1509029965.413388,1025685234.334008,1509029960.391588,0.9999888430959962,0.9999877048298577,0.9999879893963923
1025685244.377629,1509029970.435108,1025685239.355864,1509029965.413388,0.9999910268378733,0.9999887014322624,0.9999892827836651
