Sample#,group1,SampleTime,units
302,2,1.08,ms
303,0,498.90,ms
304,1,1.10,ms
305,3,498.89,ms
306,2,1.10,ms
307,0,498.87,ms
308,1,1.11,ms
309,3,498.88,ms
310,2,1.11,ms
311,0,498.88,ms
312,1,1.12,ms
313,3,498.85,ms
314,2,1.14,ms
315,0,498.85,ms
316,1,1.15,ms
317,3,498.84,ms
318,2,1.15,ms
319,0,498.83,ms
320,1,1.15,ms
321,3,498.83,ms
322,2,1.17,ms
323,0,498.82,ms
324,1,1.16,ms
325,3,498.81,ms
326,2,1.18,ms
327,0,498.81,ms
328,1,1.18,ms
329,3,498.81,ms
330,2,1.19,ms
331,0,498.79,ms
332,1,1.19,ms
333,3,498.80,ms
334,2,1.21,ms
335,0,498.78,ms
336,1,1.20,ms
337,3,498.76,ms
338,2,1.22,ms
339,0,498.77,ms
340,1,1.23,ms
341,3,498.77,ms
342,2,1.24,ms
343,0,498.74,ms
344,1,1.24,ms
345,3,498.74,ms
346,2,1.26,ms
347,0,498.74,ms
348,1,1.26,ms
349,3,498.71,ms
350,2,1.27,ms
351,0,498.72,ms
352,1,1.27,ms
353,3,498.72,ms
354,2,1.28,ms
355,0,498.70,ms
356,1,1.28,ms
357,3,498.70,ms
358,2,1.30,ms
359,0,498.70,ms
360,1,1.30,ms
361,3,498.68,ms
362,2,1.31,ms
363,0,498.68,ms
364,1,1.31,ms
365,3,498.68,ms
366,2,1.32,ms
367,0,498.66,ms
368,1,1.33,ms
369,3,498.65,ms
370,2,1.34,ms
371,0,498.66,ms
372,1,1.35,ms
373,3,498.63,ms
374,2,1.36,ms
375,0,498.64,ms
376,1,1.35,ms
377,3,498.64,ms
378,2,1.36,ms
379,0,498.61,ms
380,1,1.38,ms
381,3,498.61,ms
382,2,1.38,ms
383,0,498.62,ms
384,1,1.39,ms
385,3,498.59,ms
386,2,1.40,ms
387,0,498.59,ms
388,1,1.40,ms
389,3,498.59,ms
390,2,1.41,ms
391,0,498.57,ms
392,1,1.41,ms
393,3,498.57,ms
394,2,1.42,ms
395,0,498.57,ms
