delay_us,accumulated_us
-1.12,127497123.68399991
-28.84,127997142.52399991
4.91,128497107.43399991
4.4,128997091.83399992
-27.61,129497109.44399992
6.42,129997075.86399992
4.22,130497060.08399992
0.68,130997050.76399992
9.16,131497039.92399992
12.12,131997032.04399993
2.42,132497004.46399993
3.65,132996988.11399993
2.32,133496970.43399993
3.22,133996963.65399992
6.09,134496959.74399993
2.11,134996941.85399994
2.11,135496933.96399996
4.55,135996928.51399997
2.9,136496911.41399997
4.12,136996895.53399998
8.76,137496884.29399997
5.51,137996869.80399996
7.95,138496857.75399995
4.87,138996852.62399995
7.64,139496840.26399994
7.93,139996828.19399995
9.34,140496817.53399995
9.38,140996806.91399994
8.05,141496794.96399996
7.92,141996782.88399994
14.58,142496797.46399996
18.67,142996786.13399994
18.14,143496774.27399993
19.58,143996763.85399994
17.7,144496751.55399993
18.46,144996750.01399994
17.41,145496737.42399994
19.18,145996726.60399994
16.86,146496713.46399996
20.37,146996703.83399996
3.86,147496667.69399998
5.32,147996663.01399997
1.24,148496644.25399998
6.06,148996630.31399998
4.13,149496624.44399998
0.736,149996605.17999998
1.81,150496596.98999998
3.91,150996590.89999998
-0.328,151496571.228
1.66,151996562.88799998
6.35,152496549.23799998
4.64,152996533.87799996
9.51,153496523.38799995
0.96,153996504.34799996
3.44,154496487.78799996
4.88,154996472.66799995
4.42,155496467.08799994
3.79,155996450.87799993
4.21,156496445.08799994
0.712,156996435.79999995
15.76,157496461.55999994
19.56,157996451.11999995
19.4,158496440.51999995
18.47,158996428.98999995
23.4,159496422.38999996
16.24,159996408.62999997
18.54,160496397.16999996
17.18,160996384.34999996
20.57,161496374.91999996
19.79,161996364.70999995
0.536,162496325.24599996
-0.488,162996315.73399997
-2.9,163496298.63399997
-2.09,163996290.72399998
-0.912,164496281.63599998
-8.41,164996270.04599997
-8.34,165496258.38599998
-10.44,165996248.82599998
-10.92,166496229.74599996
3.13,166996232.87599996
-29.18,167496272.05599996
-18.15,167996260.20599997
-28.37,168496258.57599998
-8.83,168996237.406
-20.13,169496227.53599998
-13.66,169996211.19599998
-14.02,170496205.216
-18.68,170996193.896
-18.78,171496182.676
-19.66,171996182.336
13.27,172496125.606
15.26,172996110.866
15.78,173496106.646
18.82,173996095.466
18.14,174496083.60599998
19.03,174996072.63599998
19.38,175496062.01599997
20.41,175996052.42599997
19.38,176496041.80599996
21.03,176996022.83599997
8.33,177496011.16599998
4.03,177995995.19599998
6.4,178495981.596
0.52,178995962.116
3.83,179495955.946
3.5,179995939.446
0.84,180495930.286
0.41600000000000004,180995920.70200002
-0.448,181495901.15000004
-5.91,181995897.06000003
-11.38,182495888.44000003
-10.88,182995869.32000002
-13.16,183495862.48000002
-11.82,183995854.3
-11.95,184495836.25
-12.62,184995828.87
-61.55,185495870.42000002
-15.37,185995815.79000002
-51.32,186495837.11
-68.91,186995846.02
-37.58,187495833.60000002
-30.14,187995813.74
-32.47,188495806.21
-21.28,188995787.49
-26.96,189495784.45000002
-33.07,189995787.52
-22.21,190495759.73000002
-30.29,190995750.02
-28.8,191495738.82000002
-46.79,191995745.61
-38.74,192495704.35000002
-47.84,192995702.19000003
-40.84,193495683.03000003
-49.6,193995672.63000003
-47.39,194495660.02
-46.22,194995646.24
-47.77,195495634.01000002
-59.45,195995633.46
-57.08,196495610.54000002
-54.84,196995595.38000003
3.83,197495529.21000004
3.24,197995512.45000005
5.29,198495507.74000004
3.73,198995501.47000003
3.36,199495484.83000004
0.8,199995475.63000005
3.49,200495469.12000006
1.06,200995450.18000007
2.9,201495443.08000007
1.44,201995434.52000007
-42.62,202495497.14000008
-34.94,202995482.08000007
-31.76,203495473.84000006
-31.16,203995465.00000006
-55.1,204495480.10000005
-31.13,204995451.23000005
-30.23,205495431.46000004
-26.06,205995427.52000004
-41.35,206495428.87000003
9.44,206995378.31000003
-47.45,207495395.76000002
-50.66,207995386.42000002
-49.23,208495365.65
-46.35,208995352.0
-55.97,209495357.97
-58.02,209995345.99
-56.54,210495332.53
-88.01,210995360.54
-55.43,211495305.97
-51.47,211995287.44
-50.97,212495278.41
-45.8,212995254.21
-45.57,213495239.78
-47.98,213995237.76
-46.79,214495214.54999998
-44.31,214995198.85999998
-0.592,215495149.452
-49.34,215995178.792
-47.87,216495166.662
-53.62,216995160.282
-32.16,217495152.442
0.52,217995112.962
-40.66,218495143.622
-24.25,218995117.872
-22.82,219495100.692
-0.168,219995070.86
5.1,220495055.96
4.46,220995050.42000002
4.58,221495045.00000003
0.792,221995035.79200003
-23.34,222495029.13200003
-13.91,222995013.04200003
-16.43,223494999.47200003
-17.22,223994986.69200003
-17.13,224494983.82200003
-26.14,224994979.962
-21.4,225494961.36200002
-22.34,225994953.70200002
-23.91,226494937.61200002
-24.16,226994941.772
-26.54,227494948.312
-17.42,227994935.732
-20.03,228494925.762
-18.22,228994913.982
-25.24,229494899.222
-24.4,229994893.622
-24.46,230494888.08200002
-28.32,230994876.402
-28.18,231494864.58200002
-25.94,231994860.522
-43.73,232494854.252
-35.58,232994829.83200002
