123.14399999999999,123.08
123.13800000003539,123.05000000004657
123.10599999991246,123.01000000000931
123.09800000023097,122.97000000020489
123.0679999999702,122.93999999994412
122.62000000011176,122.5800000000745
123.28199999965727,123.25
123.26400000043213,123.20000000018626
123.27599999960512,123.17999999970198
123.2199999988079,123.09999999962747
123.22800000011921,123.06000000052154
123.2120000012219,123.06000000052154
123.17999999970198,123.01999999955297
123.17999999970198,122.98000000044703
123.1480000000447,122.90000000037253
122.59600000083447,122.5800000000745
123.23799999989569,123.23000000044703
123.22800000011921,123.17999999970198
123.22800000011921,123.14000000059605
123.17600000277162,123.12000000104308
123.15799999982119,123.07000000029802
123.13199999928474,123.01999999955297
123.12400000169873,122.98000000044703
123.10000000149012,122.9400000013411
123.08000000193715,122.92000000178814
122.6059999987483,122.58999999985099
123.26000000163913,123.26800000295043
123.22800000011921,123.17999999970198
123.25200000032783,123.17999999970198
123.18999999761581,123.10999999940395
123.17200000211596,123.10000000149012
123.15000000223517,123.0300000011921
123.15199999883771,123.0
123.10400000214577,122.96000000089407
123.08600000292063,122.95000000298023
122.57999999821186,122.60399999469519
123.24800000339746,123.24000000208616
123.21600000560284,123.20000000298023
123.22399999946356,123.15999999642372
123.17999999970198,123.14000000059605
123.15799999982119,123.10999999940395
123.1279999986291,123.03999999910593
123.14000000059605,123.02000000327826
123.097999997437,122.9699999988079
123.06400000303984,122.92000000178814
122.59000000357628,122.59000000357628
123.23600000143051,123.2199999988079
123.2199999988079,123.17999999970198
123.2119999974966,123.14000000059605
123.19799999892712,123.10999999940395
123.17400000244379,123.07000000029802
123.18800000101328,123.06000000238419
123.1359999999404,123.0
123.1279999986291,122.96000000089407
123.09400000423193,122.95000000298023
122.63800000399351,122.59000000357628
123.304000005126,123.24000000208616
123.27199999988079,123.20000000298023
123.27799999713898,123.18999999761581
123.22600000351667,123.13000000268221
123.21200000494719,123.10000000149012
123.21200000494719,123.06000000238419
123.18800000101328,123.02000000327826
123.16600000113249,122.99000000208616
123.12600000202656,122.95000000298023
122.57999999821186,122.57999999821186
123.29399999976158,123.22999999672174
123.24800000339746,123.20000000298023
123.24000000953674,123.20000000298023
123.25200000405312,123.14000000059605
123.18400000035763,123.12000000476837
123.17399999499321,123.06999999284744
123.15600000321865,123.01999999582767
123.14000000059605,122.98000000417233
123.11999998986721,122.95999999344349
122.62800000607967,122.62000000476837
123.27600000798702,123.26000000536442
123.28399999439716,123.2199999988079
123.24799999594688,123.20000000298023
123.23600000143051,123.14000000059605
123.21600000560284,123.12000000476837
123.18800000846386,123.06000000238419
123.20000000298023,123.04000000655651
123.14800000190735,122.98000000417233
123.14000000059605,122.93999999761581
122.58799999952316,122.57999999821186
123.25,123.2580000013113
123.26000000536442,123.2199999988079
123.2039999961853,123.14000000059605
123.18199999630451,123.10999999940395
123.17200000584126,123.06000000238419
123.16000001132488,123.04000000655651
123.13199999928474,122.98000000417233
123.11199998855591,122.95999999344349
123.09800000488758,122.93000000715256
122.59999999403954,122.64000000059605
123.29000000655651,123.33000001311302
123.23999999463558,123.2800000011921
123.20999999344349,123.20999999344349
123.18999999761581,123.19799999892712
123.18000000715256,123.14000000059605
123.14599999785423,123.09000000357628
123.1339999884367,123.06999999284744
123.10599999129772,123.04999999701977
123.08599999547005,122.98999999463558
122.62600000202656,122.60999999940395
123.32199999690056,123.25
123.26000000536442,123.2199999988079
123.28999999165535,123.20999999344349
123.25,123.12999999523163
123.25199998915195,123.09999999403954
123.20000000298023,123.04000000655651
123.17000000178814,123.01000000536442
123.14399999380112,122.95999999344349
123.14200000464916,122.95000000298023
122.57999999821186,122.59600000083447
123.26799999177456,123.2199999988079
123.2199999988079,123.2199999988079
123.195999994874,123.14000000059605
123.20000000298023,123.12000000476837
123.15999999642372,123.07999999821186
123.16399998962879,123.01999999582767
123.16599999368191,122.98999999463558
123.12399999797344,122.93999999761581
123.1160000115633,122.90000000596046
122.58799999952316,122.57999999821186
123.28199999034405,123.20999999344349
123.23600000143051,123.18000000715256
123.20600000023842,123.15000000596046
123.21800000965595,123.09000000357628
123.17000000178814,123.04999999701977
123.15199999511242,123.0
123.14599999785423,122.9699999988079
123.11400000751019,122.93000000715256
123.08599999547005,122.90999999642372
122.59600001573563,122.58000001311302
123.28400000929832,123.2199999988079
123.26800000667572,123.18000000715256
123.22400000691414,123.12000000476837
123.20199999213219,123.09000000357628
123.1719999909401,123.06000000238419
123.15599998831749,122.97999998927116
123.12399998307228,122.93999999761581
123.108000010252,122.90000000596046
123.09000000357628,122.84999999403954
122.58000001311302,122.62000000476837
123.22999998927116,123.28599998354912
123.24599999189377,123.22999998927116
123.2339999973774,123.16999998688698
123.16800001263618,123.12000000476837
123.14800000190735,123.09999999403954
